filepath,split,label,label_source,group_id,sha256
data/raw/Dataset/train/Normal/normal132.jpg,train,Normal,class_folder,unknown,854b502a0e2257e66c25220d3d56d7b300d5f54e225a8c38a0d50f797dc9c097
data/raw/Dataset/train/Normal/normal133.jpg,train,Normal,class_folder,unknown,27233fc7c0e5b554e38c0ff59c5b2fd4ee9a723906a5bedc67e63e953c3ceb03
data/raw/Dataset/train/Normal/normal134.jpg,train,Normal,class_folder,unknown,a06d41537cf2d5401037aa81957741b40db3935516f6042f69fc37fb4c871e6d
data/raw/Dataset/train/Normal/normal135.jpg,train,Normal,class_folder,unknown,ff4b111e9c31b09078263faa92ecbad1f4cb0c24a98c597a1c8d4f21be6cc567
data/raw/Dataset/train/Normal/normal136.jpg,train,Normal,class_folder,unknown,8a9a334ef23d882b54cac9828b71cea598a6b41955e097f3ab0bb0d36fbd4ddf
data/raw/Dataset/train/Normal/normal137.jpg,train,Normal,class_folder,unknown,35e684a63dc57fab706bed3c97e311b2dfcfff027694be53ca8d0d2bcbaaf9ef
data/raw/Dataset/train/Normal/normal138.jpg,train,Normal,class_folder,unknown,0a96b3846c88e4f430b8f3cb2e003e4326ec48a5572cafdf30956490423474b6
data/raw/Dataset/train/Normal/normal139.jpg,train,Normal,class_folder,unknown,b6b3911cf509c431b8cf7c576a1154172650706fb01d032759f691fecc80d811
data/raw/Dataset/train/Normal/normal140.jpg,train,Normal,class_folder,unknown,031ee456e3a44a10e0d383f33d793ae1c6d649c6d1126f60614045568f3461d9
data/raw/Dataset/train/Normal/normal142.jpg,train,Normal,class_folder,unknown,3c5da64bfa11c2254da55c232f4457a137171c765b3f5741babf89d44222b98c
data/raw/Dataset/train/Normal/normal143.jpg,train,Normal,class_folder,unknown,94c9968135040de1989fd83d67ee32c8f9183669507cb44111662760ad8d74d3
data/raw/Dataset/train/Normal/normal144.jpg,train,Normal,class_folder,unknown,a38195d11101e7d36415f3e3ec900441ea14445a7ec2c1faabde4e2b45885ed3
data/raw/Dataset/train/Normal/normal145.jpg,train,Normal,class_folder,unknown,25fed9a53d0691d1d79b14dc04722f46bdaa13cee9e0277b33a7255a41e2188f
data/raw/Dataset/train/Normal/normal146.jpg,train,Normal,class_folder,unknown,80deeef15e3fc20412cf497b8d942d437ae24ffe8d32706eee10c577027097af
data/raw/Dataset/train/Normal/normal147.jpg,train,Normal,class_folder,unknown,54c916c5e71543136cb799b7a114f5650b5988ed775815b1b3b7cbd298c68a04
data/raw/Dataset/train/Normal/normal148.jpg,train,Normal,class_folder,unknown,8263451c26664f0437a30b2c59f80a23b3255010ea6ae9d835b3795542be03fc
data/raw/Dataset/train/Normal/normal149.jpg,train,Normal,class_folder,unknown,2dc2c3a0449153519ce6f112e3491a2423caffaaf300840e37c0fd740033064f
data/raw/Dataset/train/Normal/normal150.jpg,train,Normal,class_folder,unknown,a92b6ac9fbdcdddca1642e19106a0f8a2bc1e451a932c5828e3c02accb879753
data/raw/Dataset/train/Normal/normal151.jpg,train,Normal,class_folder,unknown,54c9e663921d365e4220e8f02855455e7ba3ec1413b114b9a2fb8b2bf6b5eef9
data/raw/Dataset/train/Normal/normal152.jpg,train,Normal,class_folder,unknown,d1b031f3aa881882c31105524b1644c94c31fd0e69c82d13b8951abd81acc436
data/raw/Dataset/train/Normal/normal153.jpg,train,Normal,class_folder,unknown,0fa4caf9e906a616725037c5bf754eefc1397273201eae704175e44eab4de3a5
data/raw/Dataset/train/Normal/normal155.jpg,train,Normal,class_folder,unknown,da316d87904f51c71334086e7185ae8f2b6c4aa47a2733ddd867fa6a5b094b80
data/raw/Dataset/train/Normal/normal156.jpg,train,Normal,class_folder,unknown,ca060b0205564b37acc94a09959ff5abbd229f5a8235a9f1fbc1b44e405f8c33
data/raw/Dataset/train/Normal/normal157.jpg,train,Normal,class_folder,unknown,6651555cc5cecc6e1ed177b66a52d1e8ff81cbc8a28f58c4b9f4fe2793f12e0b
data/raw/Dataset/train/Normal/normal158.jpg,train,Normal,class_folder,unknown,5161e2414bdf5fefcd1ff9293339a5d6e623ce013602abadbefe78ccc3e4c8bb
data/raw/Dataset/train/Normal/normal159.jpg,train,Normal,class_folder,unknown,954f73746e532055335a3aa895594b32c031fe05c6b6178e025d19d5efcff773
data/raw/Dataset/train/Normal/normal160.jpg,train,Normal,class_folder,unknown,622c60e4fa8cc8570177643a804350244183d47beffaa7256b460c4e49451b48
data/raw/Dataset/train/Normal/normal161.jpg,train,Normal,class_folder,unknown,09425dfbc2166476abbe2e8d51b82b022f33111099bf3765298208412cb70b07
data/raw/Dataset/train/Normal/normal162.jpg,train,Normal,class_folder,unknown,f17d87c72ab9a6135845d318df289fac36cf08e4d94da586331eab727a31a8bc
data/raw/Dataset/train/Normal/normal163.jpg,train,Normal,class_folder,unknown,6d3ff47ff98c6ddb3357648583385e20d750c1410c9f468afb61b268100c597f
data/raw/Dataset/train/Normal/normal164.jpg,train,Normal,class_folder,unknown,157a1fa9bc2820b8f49b5f6bad7d38f4c593ff1f2521c0bc6e506c3881d79866
data/raw/Dataset/train/Normal/normal165.jpg,train,Normal,class_folder,unknown,c9f94e728533394077ed669b36ef043ef4eba5d39c5809dd22e66e17674394ca
data/raw/Dataset/train/Normal/normal166.jpg,train,Normal,class_folder,unknown,02e608d87544a8631dbbfcae4752b67b4a64460b9922548c5dfe7d4854a89a8b
data/raw/Dataset/train/Normal/normal167.jpg,train,Normal,class_folder,unknown,0fb58541be5e27e710e26d0fa1b85065137a83e3e1b9030ba0e029b552e6a175
data/raw/Dataset/train/Normal/normal168.jpg,train,Normal,class_folder,unknown,21953df818de40a5edbe77fc16fd38c0d21bd7486b8833646ae88800dc66d4ca
data/raw/Dataset/train/Normal/normal169.jpg,train,Normal,class_folder,unknown,6380d36a45e901c19365a0d85d48a0a55a2a56b8db3c06a090f201806b51ef8a
data/raw/Dataset/train/Normal/normal170.jpg,train,Normal,class_folder,unknown,31d31cc9d1c7d61de8f3c4d27ff299c0ecfc2353f9698da68b874347bee943b8
data/raw/Dataset/train/Normal/normal171.jpg,train,Normal,class_folder,unknown,bfb0210bccc4768ca7c811c14ede29bc88662c9edcc6a1d1123865976eaa9b8b
data/raw/Dataset/train/Normal/normal172.jpg,train,Normal,class_folder,unknown,0b14a067b87e294622102229dad18444f06df1476a50a14862503f75f68481f0
data/raw/Dataset/train/Normal/normal173.jpg,train,Normal,class_folder,unknown,5ccdf5738461b949b2cf42104ddfd87d7527903e711ba006e7775285867c9932
data/raw/Dataset/train/Normal/normal174.jpg,train,Normal,class_folder,unknown,ca0646d3ee74b3d4c5749b72d6dfec474a0872f6f1b92498d336b2a9e16c03a8
data/raw/Dataset/train/Normal/normal175.jpg,train,Normal,class_folder,unknown,6bf4c08264d79354f8e6f4bb93fffb6f7ab22ad68a34ca5f6b4e34265524c55f
data/raw/Dataset/train/Normal/normal176.jpg,train,Normal,class_folder,unknown,7d13abb26f18eff11e11761364e3a61578025948918d33718ff3e4015e57d21a
data/raw/Dataset/train/Normal/normal177.jpg,train,Normal,class_folder,unknown,665e4538f04e55393429c471b36c971c5f62381b690d70eef736b8fd3481b237
data/raw/Dataset/train/Normal/normal178.jpg,train,Normal,class_folder,unknown,4fe3384d54584d42d362b60abc0519f4d4df0902b4d28ade0d31804bcbdbb3f4
data/raw/Dataset/train/Normal/normal179.jpg,train,Normal,class_folder,unknown,8ffb43b8c6afc8933c9c62038735747d0c303f60ba7803d720071134ddbd1c37
data/raw/Dataset/train/Normal/normal180.jpg,train,Normal,class_folder,unknown,8c8e34c714e6b530701b749b8bc6770e07f49b176aee433eee2ca4836981d5d4
data/raw/Dataset/train/Normal/normal181.jpg,train,Normal,class_folder,unknown,500dce0c45c89ce974dd5dfcdb75d787888a01205a050b04fdce953cec43ccd7
data/raw/Dataset/train/Normal/normal182.jpg,train,Normal,class_folder,unknown,3d36c36f0398562a3ba83eae878dd2fb27609e56a20050b5ce003604328d6052
data/raw/Dataset/train/Normal/normal183.jpg,train,Normal,class_folder,unknown,2d3a5668a2f48cb0b6fc793331253ff8ba01b50b15125aa82f975b497245b3d5
data/raw/Dataset/train/Normal/normal184.jpg,train,Normal,class_folder,unknown,2bcf36fece1a8c61b4ed017180e5ae1b5c33ec5eb5f8eaea9f1f9116dca6d090
data/raw/Dataset/train/Normal/normal185.jpg,train,Normal,class_folder,unknown,f8ae4edb0da897de6929f1c9d8500ac602f66bd8d6685a2a8e28cd13361212df
data/raw/Dataset/train/Normal/normal186.jpg,train,Normal,class_folder,unknown,c894e94c9abccdd9a8b0c08aff9adf8a75cc1b76d4c30af735b104e793113cef
data/raw/Dataset/train/Normal/normal187.jpg,train,Normal,class_folder,unknown,ddb29c9f22cd6467da2ef321e69634b6c59d49f6322bf755b31e624bed4dbaf1
data/raw/Dataset/train/Normal/normal188.jpg,train,Normal,class_folder,unknown,a295179223ba7a2144205cb93aae117870dc6db8cd651b9eb11bc00b0965e778
data/raw/Dataset/train/Normal/normal189.jpg,train,Normal,class_folder,unknown,4bc1c40a489bcdec5354b1347ab7a74195a727cfde51d40e9c7586e62f215fd8
data/raw/Dataset/train/Normal/normal190.jpg,train,Normal,class_folder,unknown,78eba6823b577f1a2d646e06f1f2b159580f22291e14b1c097ad9c7f9b29902f
data/raw/Dataset/train/Normal/normal191.jpg,train,Normal,class_folder,unknown,555f88cef1361119544fac9c77622375ada05958a809030f8953472698b59c56
data/raw/Dataset/train/Normal/normal192.jpg,train,Normal,class_folder,unknown,8a04a6e59925831d19130c9722d20140bcf18bf2f1daf0a79187a88e9ade238a
data/raw/Dataset/train/Normal/normal193.jpg,train,Normal,class_folder,unknown,61246224d6baef667614074e47abf9cd2ff3ac7337fd5f4fd83fd0f7519dcb43
data/raw/Dataset/train/Normal/normal194.jpg,train,Normal,class_folder,unknown,294c090178b69a69f8d569a907b43dc5907f934ea2f0fb5afb2536294fca87fd
data/raw/Dataset/train/Normal/normal195.jpg,train,Normal,class_folder,unknown,4cf646d985af32bebb3f8f0a8b00746bd94d58a8c1aaaf266987dd1ac10e3ab0
data/raw/Dataset/train/Normal/normal196.jpg,train,Normal,class_folder,unknown,4ff212756fd505428e7048927693baedb543ec885efb5bb300e80095c59242e1
data/raw/Dataset/train/Normal/normal197.jpg,train,Normal,class_folder,unknown,e893440b7a58414e3ac6414c0242949aba531063b1722cf03ee7ce20b54ab11d
data/raw/Dataset/train/Normal/normal198.jpg,train,Normal,class_folder,unknown,cebb98f3fdf0e7638213818e17d79107dfb6ec0d669a8a09e0faa05c329a29c5
data/raw/Dataset/train/Normal/normal199.jpg,train,Normal,class_folder,unknown,a57979045a3e35b7ffa03f5a5dfe0cfb1922fd594903364c8c796cfe5e5344c7
data/raw/Dataset/train/Normal/normal200.jpg,train,Normal,class_folder,unknown,fb860c171b05d80886bd44b27ce6fa1695a95909325139d15f90bdea1d15143f
data/raw/Dataset/train/Normal/normal201.jpg,train,Normal,class_folder,unknown,c28c425696adca15ca43339d92c3b5252596fdfb7d212225a4c004bdc0908264
data/raw/Dataset/train/Normal/normal202.jpg,train,Normal,class_folder,unknown,d9238b2c8674421f3c87c8fbb31eb4dd6523f0bf8a2caf8f6c3bf6654231bc23
data/raw/Dataset/train/Normal/normal203.jpg,train,Normal,class_folder,unknown,e9ff9fb9b8bb5510e2fa669496bd3f4eee3aa460eaaf7a08d374ed0f093128c8
data/raw/Dataset/train/Normal/normal204.jpg,train,Normal,class_folder,unknown,6de4aafaaaa1541d70e34a66c8a1455ef217f68a1977b59c28159cece345cddf
data/raw/Dataset/train/Normal/normal205.jpg,train,Normal,class_folder,unknown,a0f2a695ec9150fa325a6dd1858790fe5d58c0ec2c328864a2e62288fb84e16d
data/raw/Dataset/train/Normal/normal206.jpg,train,Normal,class_folder,unknown,f70f1c4a8edf3d6d22a21269f045eea3898ffe30bfe73a205263869375cacb03
data/raw/Dataset/train/Normal/normal207.jpg,train,Normal,class_folder,unknown,a1b8b2c4f44a3238828a1c53937408d7c851f52e8cc44690ffb626e53935f6d4
data/raw/Dataset/train/Normal/normal208.jpg,train,Normal,class_folder,unknown,33a17edeb3f84f3df760884ea946cb2ee1aa22763fc71f60726a15c00deaad1f
data/raw/Dataset/train/Normal/normal209.jpg,train,Normal,class_folder,unknown,895688da50e9382cf849cf77df73e570acfa5123230da6951520ab794cf43b7d
data/raw/Dataset/train/Normal/normal210.jpg,train,Normal,class_folder,unknown,d6b5fe552e51d435f7e1088a6b591206e6bc59215cc516da2e16141d270f1fe4
data/raw/Dataset/train/Normal/normal211.jpg,train,Normal,class_folder,unknown,789cf35b30dcb03f4fe0065e4dccf190301d09b6bfb05f226d22c7b6cb66764e
data/raw/Dataset/train/Normal/normal212.jpg,train,Normal,class_folder,unknown,73362e4b24a9880520c81d8fdde9a5877581c38dfaa37930d7bda43f3922d002
data/raw/Dataset/train/Normal/normal213.jpg,train,Normal,class_folder,unknown,7d378fbfcd62076e58ca6b1cf9503adaa2405312066f7641d5ab8b16c2fb6f98
data/raw/Dataset/train/Normal/normal214.jpg,train,Normal,class_folder,unknown,e783901646aaea4e404503dfd56e09040c4172437e04aa67ac2d70df5c8a71f5
data/raw/Dataset/train/Normal/normal215.jpg,train,Normal,class_folder,unknown,1db2aaa0c01be24d270658adcbbe7b5800b6dba4d8464cfe9184aaf67e134b71
data/raw/Dataset/train/Normal/normal216.jpg,train,Normal,class_folder,unknown,4d0b50a1fbfceae5dfb2c6e647d4a40768c6056d716e0a1ed1fc848d297ea2e3
data/raw/Dataset/train/Normal/normal217.jpg,train,Normal,class_folder,unknown,de76b5848cd4ed932ce20bc7ea01d43af14b113869bf944f753095ab4af039bc
data/raw/Dataset/train/Normal/normal218.jpg,train,Normal,class_folder,unknown,7aeb56393a7fbfa8fb1958833da7fed2049d30242bbff4ed00535a0eb468db0b
data/raw/Dataset/train/Normal/normal219.jpg,train,Normal,class_folder,unknown,5de8a45ef4090a2b4d023c2980b3973abcfe010b1833ec90143bfefc5b8f760d
data/raw/Dataset/train/Normal/normal221.jpg,train,Normal,class_folder,unknown,8febe73d0e5f7e46040b7f1fe25c94fb147a11461ab00bc9c188a03dc61d66d7
data/raw/Dataset/train/Normal/normal222.jpg,train,Normal,class_folder,unknown,f975b9dce183ec7d2e744b7ca48f046b3fb0681db15ec15208f509725ffee79e
data/raw/Dataset/train/Normal/normal223.jpg,train,Normal,class_folder,unknown,60d810198593cd716fac4e993b88e362abb22c9c1927313c1920eeba1104f45c
data/raw/Dataset/train/Normal/normal224.jpg,train,Normal,class_folder,unknown,dd245b33f89fc46efad099c4da895f60623a4ea0c2d76c80991ad9a6ee6748ca
data/raw/Dataset/train/Normal/normal225.jpg,train,Normal,class_folder,unknown,a8dd44c387ef449c32b4a5fdb0bc7f6ee7fad61dab355b57e5ddb1e9b649e7f3
data/raw/Dataset/train/Normal/normal226.jpg,train,Normal,class_folder,unknown,1e3bb6db15151e40f28f1648546c992226bac749a4089927207c06e14330b999
data/raw/Dataset/train/Normal/normal228.jpg,train,Normal,class_folder,unknown,1eb2457f403250d5423b8c83348feee02a74319436bb01e0cdf9395e0e8b04c4
data/raw/Dataset/train/Normal/normal229.jpg,train,Normal,class_folder,unknown,b9a2918a60789d51ce7381f0197f7591fb7e0062eb1b595217fcc762c62cc3cc
data/raw/Dataset/train/Normal/normal230.jpg,train,Normal,class_folder,unknown,67289f6a779918d156e0df1fedde849d63ac2b6eaaa641da2c95a76bfaabffa8
data/raw/Dataset/train/Normal/normal231.jpg,train,Normal,class_folder,unknown,313550812694861253a1036e8d5e1775240aa686901482093577557c742d647f
data/raw/Dataset/train/Normal/normal232.jpg,train,Normal,class_folder,unknown,df85a1f4ea4eb4cacd950f551ec81d576111aeac930c4bbdad1741183f9f7e5d
data/raw/Dataset/train/Normal/normal233.jpg,train,Normal,class_folder,unknown,d6c1d56444017424fca2ee1519ef51b6d5e22e747367611f8970c73f6db09ebe
data/raw/Dataset/train/Normal/normal234.jpg,train,Normal,class_folder,unknown,bd76d6b1c731addc0934811d43499b23236608922e274a93f70e926872c14871
data/raw/Dataset/train/Normal/normal235.jpg,train,Normal,class_folder,unknown,2eb65a3d77407849b96a2edbd2a7b779b0d98ad6b50c0748bee1b659c5eef60f
data/raw/Dataset/train/Normal/normal236.jpg,train,Normal,class_folder,unknown,b134fba4d0aef078edab9f4b6a4b05e00bbc4596e5712531d122716887203ada
data/raw/Dataset/train/Normal/normal237.jpg,train,Normal,class_folder,unknown,d20bcc5092e4bd061bec055abaa4ca66e7fd41aaee4c72d26f717d26a25f2279
data/raw/Dataset/train/Normal/normal238.jpg,train,Normal,class_folder,unknown,b9c8db0a3f566fb3e474b597fc6e858bafa36576a8f1ce969afc93b98b8a266a
data/raw/Dataset/train/Normal/normal239.jpg,train,Normal,class_folder,unknown,2c0ff746eebc32002d2b7673256fc6521310867bce1b64d48c21843ae3fccdbb
data/raw/Dataset/train/Normal/normal240.jpg,train,Normal,class_folder,unknown,79065bdf4d037deeb8e48d84557b71a10d081b0d1fc5215f35686de04dbadb4f
data/raw/Dataset/train/Normal/normal241.jpg,train,Normal,class_folder,unknown,faa7db506b73768c52618103a8b0089e63f2c4e8e939059a6798c0e8212b4f5b
data/raw/Dataset/train/Normal/normal242.jpg,train,Normal,class_folder,unknown,f232bb9b11982d30ce9e0e652dce3f06b906f54d6e1de1f1ccaa3b01a6f43b7b
data/raw/Dataset/train/Normal/normal243.jpg,train,Normal,class_folder,unknown,1632aac62d3150a771bed2c8f122f48734c0e6cd12b8d5d9ae93dd088d7476ee
data/raw/Dataset/train/Normal/normal244.jpg,train,Normal,class_folder,unknown,8491bbe2808ca7b14c88fdd3a1182acee0dc8ab602254433954ec7f00daf24b2
data/raw/Dataset/train/Normal/normal245.jpg,train,Normal,class_folder,unknown,2ba28e7fd3f2c1d88b24e659da445f0acc8e774921a20e24d5a96da4334d922d
data/raw/Dataset/train/Normal/normal246.jpg,train,Normal,class_folder,unknown,d1555f6b48cbcf356506fbbb1d353f69a410b098344cbf513f5b8738ab1a7eda
data/raw/Dataset/train/Normal/normal247.jpg,train,Normal,class_folder,unknown,daa59338a66234460cfa47cfd6dca8591155a016fc69b661f7ace85d63abfc2f
data/raw/Dataset/train/Normal/normal248.jpg,train,Normal,class_folder,unknown,6444401375e5cf6ea8ed0fbe422dd26ba978193de75508817f45467250581102
data/raw/Dataset/train/Normal/normal249.jpg,train,Normal,class_folder,unknown,c25b98f79d7d95410d6e38b4e9b6033389d66529b87896563b1a63bfecbba657
data/raw/Dataset/train/Normal/normal250.jpg,train,Normal,class_folder,unknown,6d0221f86388b06924b2a0b6f8f4258151e87e7bcb34cce33390635303faff5b
data/raw/Dataset/train/Normal/normal251.jpg,train,Normal,class_folder,unknown,d073faf8795f5baf20a20f0cba9490643a4cea5501a0ca6bb483ff973cb84db2
data/raw/Dataset/train/Normal/normal252.jpg,train,Normal,class_folder,unknown,4acc47ea4ce08d790a78a7135b87d88b42e7e6d4e3a8b55858cab9f1aeaff719
data/raw/Dataset/train/Normal/normal253.jpg,train,Normal,class_folder,unknown,e600fbbef3daab602e7957899fe2af9cc61f383bbcd963add3bef818f74c7752
data/raw/Dataset/train/Normal/normal254.jpg,train,Normal,class_folder,unknown,86348dace3ef100b99f72722cf56d411eebf2220964c7ece445652a5418268ac
data/raw/Dataset/train/Normal/normal255.jpg,train,Normal,class_folder,unknown,ba5eb4d9a95b6b203bdbbf6308c896146e71a251a0606eaf8cd158960c1a57fa
data/raw/Dataset/train/Normal/normal256.jpg,train,Normal,class_folder,unknown,3f79df2f125b3470b5b04138e7f05c802edcc644eb09bb9cc9222362e37f2447
data/raw/Dataset/train/Normal/normal257.jpg,train,Normal,class_folder,unknown,d1a7bfa6da4f1df43cd240c869d92384114ef9f21a4119099eb9d96cc3ff8f4f
data/raw/Dataset/train/Normal/normal258.jpg,train,Normal,class_folder,unknown,ba91ec40d11d07db5b432443bd72f322b64078c735e94bd038009ca160962207
data/raw/Dataset/train/Normal/normal259.jpg,train,Normal,class_folder,unknown,67b02528e9c616c6104a358b89d7c657a7cdacc8d7ed3f77bc047edfd6637f9e
data/raw/Dataset/train/Normal/normal260.jpg,train,Normal,class_folder,unknown,676787c26d73f4bd79f520f54717fa2992121431bef4fc532b9524aa4d0d6a81
data/raw/Dataset/train/Normal/normal261.jpg,train,Normal,class_folder,unknown,de6fd4e9f87c1b523701be2d4baf852373dad881b3551ea339dc035462760839
data/raw/Dataset/train/Normal/normal262.jpg,train,Normal,class_folder,unknown,9e91dae4b2e722dcc2ecdca3167018c85297211de115aa34268bce4dde5fbfc1
data/raw/Dataset/train/Normal/normal263.jpg,train,Normal,class_folder,unknown,84c8dd330ae0d378991d44f45fe1544f6235560ad58e736807fc55f97c33d500
data/raw/Dataset/train/Normal/normal264.jpg,train,Normal,class_folder,unknown,91908cb4c0cc231fea4a67fdf72fe8ffbe7cc0f3e96e34577566bc1a624b461f
data/raw/Dataset/train/Normal/normal265.jpg,train,Normal,class_folder,unknown,21300f52143a8a810a5b4e312fc38b979629f727da76f160424701e159b591f6
data/raw/Dataset/train/Normal/normal266.jpg,train,Normal,class_folder,unknown,beba0f413fe37cee94a81ba465144dca0e66d5d6805f816be3619ca861565113
data/raw/Dataset/train/Normal/normal267.jpg,train,Normal,class_folder,unknown,326fd461bbf11ad5481b9c16c5309a8095193c96ca52ba390bba5ec0e795b520
data/raw/Dataset/train/Normal/normal268.jpg,train,Normal,class_folder,unknown,296f9f91999a04acbcdd63a678363f190b92b5a62ee235676ab4d75617216da2
data/raw/Dataset/train/Normal/normal269.jpg,train,Normal,class_folder,unknown,9494d1257bb44868622eba9fca323e891498cdc4440415f8ccb04c228fc4781e
data/raw/Dataset/train/Normal/normal270.jpg,train,Normal,class_folder,unknown,3e767d49724b054c40e70286b5edfb93aac78cfd4344eac299eeccd92713c6ac
data/raw/Dataset/train/Normal/normal271.jpg,train,Normal,class_folder,unknown,87300372fae22f5f41274955834ef87578c8e82ef2c1469abb74f826458d33de
data/raw/Dataset/train/Normal/normal272.jpg,train,Normal,class_folder,unknown,753d63a767d803877e297834697a4ac16294d25237d1f5b28f55546622a8cc54
data/raw/Dataset/train/Normal/normal273.jpg,train,Normal,class_folder,unknown,0485f0695c2eb9d3e63ecaf248c414a2a7e23b8513ffa001a7b8852fb8a6d073
data/raw/Dataset/train/Normal/normal274.jpg,train,Normal,class_folder,unknown,a9cb7413b5cb1a84c1c6b11ddb3e5af16504a8fcf00b1aad6b4b2d4d4d432068
data/raw/Dataset/train/Normal/normal275.jpg,train,Normal,class_folder,unknown,c611b4eb9d190dfca1ccd76dbf4e1a90208c9d687d4b9a9a9d454af95cd97875
data/raw/Dataset/train/Normal/normal276.jpg,train,Normal,class_folder,unknown,65be46b12f4ec3766fae670c07896ee630dee561206d34dde4a0f192094e4bef
data/raw/Dataset/train/Normal/normal277.jpg,train,Normal,class_folder,unknown,60ebc9c470987e3bf58cc59671258c033b92db047ff41b71405424506c7b965d
