filepath,split,label,label_source,group_id,sha256
data/processed/clean_split/train/Normal/1cce02e71c29_normal59.jpg,train,Normal,class_folder,unknown,1cce02e71c29dc6c1c17f7f40b709182f89af12fae56d86aa596aa3d1caa5229
data/processed/clean_split/train/Normal/1d2df8792f58_normal118.jpg,train,Normal,class_folder,unknown,1d2df8792f58ea4d57b9195f4f7d8d3c3fdd89b45020f7950339738f0c0077c6
data/processed/clean_split/train/Normal/1e31e6d24c0a_normal29.jpg,train,Normal,class_folder,unknown,1e31e6d24c0aef587f0259a997fb7d808c41b719486024018e54c8d6ce60ca98
data/processed/clean_split/train/Normal/1e3bb6db1515_normal226.jpg,train,Normal,class_folder,unknown,1e3bb6db15151e40f28f1648546c992226bac749a4089927207c06e14330b999
data/processed/clean_split/train/Normal/1eb2457f4032_normal228.jpg,train,Normal,class_folder,unknown,1eb2457f403250d5423b8c83348feee02a74319436bb01e0cdf9395e0e8b04c4
data/processed/clean_split/train/Normal/1f8bb87cd47c_normal91.jpg,train,Normal,class_folder,unknown,1f8bb87cd47c388d178dbe076ad1d8199e01b9a341edd83fb3b6a4b33d5d0993
data/processed/clean_split/train/Normal/21300f52143a_normal265.jpg,train,Normal,class_folder,unknown,21300f52143a8a810a5b4e312fc38b979629f727da76f160424701e159b591f6
data/processed/clean_split/train/Normal/224d2904b87d_normal284.jpg,train,Normal,class_folder,unknown,224d2904b87d1e3d45e0fce65763403842475b08d312a7cdf73e2147e40ec3ae
data/processed/clean_split/train/Normal/2328d0039e45_normal34.jpg,train,Normal,class_folder,unknown,2328d0039e45713231a9fa164cc5a36016c43e83f720c0bbf021e1fb5d015577
data/processed/clean_split/train/Normal/2343191ce5f7_normal307.jpg,train,Normal,class_folder,unknown,2343191ce5f7828aebef7dec3698092cd79b66224f68e876eda845d18e5818de
data/processed/clean_split/train/Normal/25142f7058bd_normal349.jpg,train,Normal,class_folder,unknown,25142f7058bd1c0f36875e134bea830fd73bd2e380abddfbf10f27bfb0924759
data/processed/clean_split/train/Normal/25fed9a53d06_normal145.jpg,train,Normal,class_folder,unknown,25fed9a53d0691d1d79b14dc04722f46bdaa13cee9e0277b33a7255a41e2188f
data/processed/clean_split/train/Normal/2689fa4aec9d_normal70.jpg,train,Normal,class_folder,unknown,2689fa4aec9db89ffd86ea2eed40346306502ef2ddaccb101629ff025efa3de1
data/processed/clean_split/train/Normal/27233fc7c0e5_normal133.jpg,train,Normal,class_folder,unknown,27233fc7c0e5b554e38c0ff59c5b2fd4ee9a723906a5bedc67e63e953c3ceb03
data/processed/clean_split/train/Normal/28b50b9ad546_normal36.jpg,train,Normal,class_folder,unknown,28b50b9ad54685cd65319562e6c412b0b05bc027bdd3027fa1ea98b77779e6ad
data/processed/clean_split/train/Normal/294c090178b6_normal194.jpg,train,Normal,class_folder,unknown,294c090178b69a69f8d569a907b43dc5907f934ea2f0fb5afb2536294fca87fd
data/processed/clean_split/train/Normal/29c27f613bfe_normal72.jpg,train,Normal,class_folder,unknown,29c27f613bfe1edcd201e26060f97b7a9c02c75c7d244e516de477343b5829e5
data/processed/clean_split/train/Normal/2af41ae09975_normal52.jpg,train,Normal,class_folder,unknown,2af41ae09975c55864ea50fc6c3f8fbe95973e9e2c393327989b85d85d28e5e8
data/processed/clean_split/train/Normal/2c0ff746eebc_normal239.jpg,train,Normal,class_folder,unknown,2c0ff746eebc32002d2b7673256fc6521310867bce1b64d48c21843ae3fccdbb
data/processed/clean_split/train/Normal/2d3a5668a2f4_normal183.jpg,train,Normal,class_folder,unknown,2d3a5668a2f48cb0b6fc793331253ff8ba01b50b15125aa82f975b497245b3d5
data/processed/clean_split/train/Normal/2dc2c3a04491_normal149.jpg,train,Normal,class_folder,unknown,2dc2c3a0449153519ce6f112e3491a2423caffaaf300840e37c0fd740033064f
data/processed/clean_split/train/Normal/2eb65a3d7740_normal235.jpg,train,Normal,class_folder,unknown,2eb65a3d77407849b96a2edbd2a7b779b0d98ad6b50c0748bee1b659c5eef60f
data/processed/clean_split/train/Normal/2f84bff29e3f_normal10.jpg,train,Normal,class_folder,unknown,2f84bff29e3f0e0fe73ab2fb40a3ade0a20209c0dc504887ba94f0930996f2dc
data/processed/clean_split/train/Normal/31050d38d0c8_normal87.jpg,train,Normal,class_folder,unknown,31050d38d0c8eccb47501e91827cead7ae85e0bf8c750264e566b1773bbb4df9
data/processed/clean_split/train/Normal/313550812694_normal231.jpg,train,Normal,class_folder,unknown,313550812694861253a1036e8d5e1775240aa686901482093577557c742d647f
data/processed/clean_split/train/Normal/31d31cc9d1c7_normal170.jpg,train,Normal,class_folder,unknown,31d31cc9d1c7d61de8f3c4d27ff299c0ecfc2353f9698da68b874347bee943b8
data/processed/clean_split/train/Normal/326fd461bbf1_normal267.jpg,train,Normal,class_folder,unknown,326fd461bbf11ad5481b9c16c5309a8095193c96ca52ba390bba5ec0e795b520
data/processed/clean_split/train/Normal/33148ee0356b_normal282.jpg,train,Normal,class_folder,unknown,33148ee0356bcb7fcb2eeb8e4617e649f0db597e167b78e344cfc86a9ca3922a
data/processed/clean_split/train/Normal/33a17edeb3f8_normal208.jpg,train,Normal,class_folder,unknown,33a17edeb3f84f3df760884ea946cb2ee1aa22763fc71f60726a15c00deaad1f
data/processed/clean_split/train/Normal/34975bba82d7_normal329.jpg,train,Normal,class_folder,unknown,34975bba82d75569bea7193cb0d983e28965a46fe4bff48436246c80a923b6aa
data/processed/clean_split/train/Normal/34e2b6ea04f1_normal12.jpg,train,Normal,class_folder,unknown,34e2b6ea04f12266680671d81b3a16f95b92f0540f17f7a989ac7c248fa43e46
data/processed/clean_split/train/Normal/35e684a63dc5_normal137.jpg,train,Normal,class_folder,unknown,35e684a63dc57fab706bed3c97e311b2dfcfff027694be53ca8d0d2bcbaaf9ef
data/processed/clean_split/train/Normal/3809ce7c19bb_normal121.jpg,train,Normal,class_folder,unknown,3809ce7c19bbfbc61e208d73c143ace1c1c345fe8e190d3def894120bbccd6d6
data/processed/clean_split/train/Normal/3ba9332d0fcd_normal350.jpg,train,Normal,class_folder,unknown,3ba9332d0fcd24cd5b222075e7eb04d7d4cc09eb3f01d8dc6f05006c3d225efb
data/processed/clean_split/train/Normal/3c5da64bfa11_normal142.jpg,train,Normal,class_folder,unknown,3c5da64bfa11c2254da55c232f4457a137171c765b3f5741babf89d44222b98c
data/processed/clean_split/train/Normal/3d36c36f0398_normal182.jpg,train,Normal,class_folder,unknown,3d36c36f0398562a3ba83eae878dd2fb27609e56a20050b5ce003604328d6052
data/processed/clean_split/train/Normal/3df22fb87511_normal60.jpg,train,Normal,class_folder,unknown,3df22fb875119be55eab57f55f74e1f97d0d6627346ee0cc4f3b10c2ec2de4fe
data/processed/clean_split/train/Normal/3e767d49724b_normal270.jpg,train,Normal,class_folder,unknown,3e767d49724b054c40e70286b5edfb93aac78cfd4344eac299eeccd92713c6ac
data/processed/clean_split/train/Normal/3f79df2f125b_normal256.jpg,train,Normal,class_folder,unknown,3f79df2f125b3470b5b04138e7f05c802edcc644eb09bb9cc9222362e37f2447
data/processed/clean_split/train/Normal/3fbc7f260f1b_normal108.jpg,train,Normal,class_folder,unknown,3fbc7f260f1bd991809beb9299ff192acdd0ae32e23e09c5352750d339c278be
data/processed/clean_split/train/Normal/4098aad1bab4_normal78.jpg,train,Normal,class_folder,unknown,4098aad1bab4f0d5ef50678be94238f9ed1279b9041ea835367b89a1df2a4295
data/processed/clean_split/train/Normal/40d2fb0cddad_normal110.jpg,train,Normal,class_folder,unknown,40d2fb0cddad752c68f6cb822f06c5b15cf52573918dfa1ef7a75f4e29104de5
data/processed/clean_split/train/Normal/413467e27e6f_normal286.jpg,train,Normal,class_folder,unknown,413467e27e6f3f321edcab09b5b2e2d13697dda10f8bbc13c9a061a91bf3b256
data/processed/clean_split/train/Normal/42e4525649f5_normal313.jpg,train,Normal,class_folder,unknown,42e4525649f5b0dce47bc9137baad3ca53038978978c2fdbc7df1488e1d7e0ff
data/processed/clean_split/train/Normal/432429022aa8_normal302.jpg,train,Normal,class_folder,unknown,432429022aa8bb2258854b81ebd3c1ea900b713267a9329c4ae23aefb5e0c2e0
data/processed/clean_split/train/Normal/48e19fcd2c88_normal304.jpg,train,Normal,class_folder,unknown,48e19fcd2c88f5c07f4fb07b8f084b88691b64e5770c2d54bf65f016f5e0b176
data/processed/clean_split/train/Normal/49418e8efaa2_normal285.jpg,train,Normal,class_folder,unknown,49418e8efaa26771c5c26dc4dee7d68168b25e57bfdf02b88a482120de735fd7
data/processed/clean_split/train/Normal/49899eb98aa6_normal312.jpg,train,Normal,class_folder,unknown,49899eb98aa6df5dd518117fcf4716eb8f23ba8cbca5299840a97145658ddc28
data/processed/clean_split/train/Normal/4a0d1cb24a25_normal317.jpg,train,Normal,class_folder,unknown,4a0d1cb24a256e91d4a1227fb9dcba5553deea2a3fd7a7b4160436d25d99f331
data/processed/clean_split/train/Normal/4a9a502d4a1b_normal68.jpg,train,Normal,class_folder,unknown,4a9a502d4a1b1289a99bdf0a18b331127d256643499179994d81b2ffe91340ca
data/processed/clean_split/train/Normal/4bc1c40a489b_normal189.jpg,train,Normal,class_folder,unknown,4bc1c40a489bcdec5354b1347ab7a74195a727cfde51d40e9c7586e62f215fd8
data/processed/clean_split/train/Normal/4cf646d985af_normal195.jpg,train,Normal,class_folder,unknown,4cf646d985af32bebb3f8f0a8b00746bd94d58a8c1aaaf266987dd1ac10e3ab0
data/processed/clean_split/train/Normal/4cfd6e56bae1_normal93.jpg,train,Normal,class_folder,unknown,4cfd6e56bae1a7ac174197ab5241b4f837d253309e042847d40f69f8e5b5aeca
data/processed/clean_split/train/Normal/4cff7dd02a17_normal299.jpg,train,Normal,class_folder,unknown,4cff7dd02a17a73d1831f8e5370a7ef7e6d69bcb569997be6c24f5692d89f56f
data/processed/clean_split/train/Normal/4f05fa5f6772_normal338.jpg,train,Normal,class_folder,unknown,4f05fa5f6772556e1f347d33712cd401137295a62669289d54f85575c8c64313
data/processed/clean_split/train/Normal/4fe3384d5458_normal178.jpg,train,Normal,class_folder,unknown,4fe3384d54584d42d362b60abc0519f4d4df0902b4d28ade0d31804bcbdbb3f4
data/processed/clean_split/train/Normal/4ff212756fd5_normal196.jpg,train,Normal,class_folder,unknown,4ff212756fd505428e7048927693baedb543ec885efb5bb300e80095c59242e1
data/processed/clean_split/train/Normal/500dce0c45c8_normal181.jpg,train,Normal,class_folder,unknown,500dce0c45c89ce974dd5dfcdb75d787888a01205a050b04fdce953cec43ccd7
data/processed/clean_split/train/Normal/5161e2414bdf_normal158.jpg,train,Normal,class_folder,unknown,5161e2414bdf5fefcd1ff9293339a5d6e623ce013602abadbefe78ccc3e4c8bb
data/processed/clean_split/train/Normal/51d8676fad00_normal295.jpg,train,Normal,class_folder,unknown,51d8676fad0054c18d3ed177e8b5530b7451b96b563e411892d5deb66a7dd052
data/processed/clean_split/train/Normal/54c916c5e715_normal147.jpg,train,Normal,class_folder,unknown,54c916c5e71543136cb799b7a114f5650b5988ed775815b1b3b7cbd298c68a04
data/processed/clean_split/train/Normal/555f88cef136_normal191.jpg,train,Normal,class_folder,unknown,555f88cef1361119544fac9c77622375ada05958a809030f8953472698b59c56
data/processed/clean_split/train/Normal/5828484b8d73_normal42.jpg,train,Normal,class_folder,unknown,5828484b8d731948af2a1ea1de12181e2d0133fc4dee3f04b76620c409c583eb
data/processed/clean_split/train/Normal/5a89b890e695_normal332.jpg,train,Normal,class_folder,unknown,5a89b890e6954efb47649606482fa6a116cb968a86028b0240978465ff3a2af0
data/processed/clean_split/train/Normal/5fc84d62fcd6_normal28.jpg,train,Normal,class_folder,unknown,5fc84d62fcd6e71ea5888efe975a697b303199529c680e59259044df6624b377
data/processed/clean_split/train/Normal/604fe6f02a0d_normal102.jpg,train,Normal,class_folder,unknown,604fe6f02a0d58f33abe9d80039fc8af73c803b797d8769a290251416c52eeac
data/processed/clean_split/train/Normal/60ebc9c47098_normal277.jpg,train,Normal,class_folder,unknown,60ebc9c470987e3bf58cc59671258c033b92db047ff41b71405424506c7b965d
data/processed/clean_split/train/Normal/61246224d6ba_normal193.jpg,train,Normal,class_folder,unknown,61246224d6baef667614074e47abf9cd2ff3ac7337fd5f4fd83fd0f7519dcb43
data/processed/clean_split/train/Normal/613458f34f4c_normal333.jpg,train,Normal,class_folder,unknown,613458f34f4cfb46243f6408ba26bba732e03bb609a0afa24e272f54a35d5cd2
data/processed/clean_split/train/Normal/6147581d571a_normal30.jpg,train,Normal,class_folder,unknown,6147581d571a669572f4288bd5263bb1f32a1c1bcceb6d6382dff2290a3eb099
data/processed/clean_split/train/Normal/620cef0d9b05_normal96.jpg,train,Normal,class_folder,unknown,620cef0d9b051be4e0119b9f2ece1714478a51298abd7e7a1807708999ac001b
data/processed/clean_split/train/Normal/62270966bc3b_normal88.jpg,train,Normal,class_folder,unknown,62270966bc3bcc090eb6846aecd78192af9fd33eb224f1c9d03a321a21ea350c
data/processed/clean_split/train/Normal/622c60e4fa8c_normal160.jpg,train,Normal,class_folder,unknown,622c60e4fa8cc8570177643a804350244183d47beffaa7256b460c4e49451b48
data/processed/clean_split/train/Normal/624ca187a077_normal16.jpg,train,Normal,class_folder,unknown,624ca187a077b2cc8e95f1e6191a009e0e8f886c859c635e415a4ca6c913f706
data/processed/clean_split/train/Normal/6298ad7866ca_normal109.jpg,train,Normal,class_folder,unknown,6298ad7866ca5cd918843978df7771cca7a07f8da06fc941289a976cf4698027
data/processed/clean_split/train/Normal/6380d36a45e9_normal169.jpg,train,Normal,class_folder,unknown,6380d36a45e901c19365a0d85d48a0a55a2a56b8db3c06a090f201806b51ef8a
data/processed/clean_split/train/Normal/6444401375e5_normal248.jpg,train,Normal,class_folder,unknown,6444401375e5cf6ea8ed0fbe422dd26ba978193de75508817f45467250581102
data/processed/clean_split/train/Normal/652ff98b574f_normal25.jpg,train,Normal,class_folder,unknown,652ff98b574fddb09f54e5e84d958ec49d65ebd1d359e224059bcafab7afb43a
data/processed/clean_split/train/Normal/653996f0151b_normal77.jpg,train,Normal,class_folder,unknown,653996f0151b2bde8f5a626ba18b0f67acbfbd5c7d16cfae4e463ead5d21de4b
data/processed/clean_split/train/Normal/6599c0ab5236_normal291.jpg,train,Normal,class_folder,unknown,6599c0ab52362a29042e45912311f24422c69936000b68ff76a4d40b1aedb411
data/processed/clean_split/train/Normal/65be46b12f4e_normal276.jpg,train,Normal,class_folder,unknown,65be46b12f4ec3766fae670c07896ee630dee561206d34dde4a0f192094e4bef
data/processed/clean_split/train/Normal/665e4538f04e_normal177.jpg,train,Normal,class_folder,unknown,665e4538f04e55393429c471b36c971c5f62381b690d70eef736b8fd3481b237
data/processed/clean_split/train/Normal/67289f6a7799_normal230.jpg,train,Normal,class_folder,unknown,67289f6a779918d156e0df1fedde849d63ac2b6eaaa641da2c95a76bfaabffa8
data/processed/clean_split/train/Normal/676787c26d73_normal260.jpg,train,Normal,class_folder,unknown,676787c26d73f4bd79f520f54717fa2992121431bef4fc532b9524aa4d0d6a81
data/processed/clean_split/train/Normal/67b02528e9c6_normal259.jpg,train,Normal,class_folder,unknown,67b02528e9c616c6104a358b89d7c657a7cdacc8d7ed3f77bc047edfd6637f9e
data/processed/clean_split/train/Normal/67d8628f0c2e_normal348.jpg,train,Normal,class_folder,unknown,67d8628f0c2ed6f2fe58ad0736aa8b4d42664d821cc7266461cb24b52e617f98
data/processed/clean_split/train/Normal/6b8687088bca_normal67.jpg,train,Normal,class_folder,unknown,6b8687088bcab0a5c5c9e2d3028ccc89771feaf022dc674a62b377ec448a2d4e
data/processed/clean_split/train/Normal/6be6a278060a_normal46.jpg,train,Normal,class_folder,unknown,6be6a278060ada67115e30a454588fe81bab7058d766f5a6ebae5619dadd9e42
data/processed/clean_split/train/Normal/6bf4c08264d7_normal175.jpg,train,Normal,class_folder,unknown,6bf4c08264d79354f8e6f4bb93fffb6f7ab22ad68a34ca5f6b4e34265524c55f
data/processed/clean_split/train/Normal/6d0221f86388_normal250.jpg,train,Normal,class_folder,unknown,6d0221f86388b06924b2a0b6f8f4258151e87e7bcb34cce33390635303faff5b
data/processed/clean_split/train/Normal/6d3ff47ff98c_normal163.jpg,train,Normal,class_folder,unknown,6d3ff47ff98c6ddb3357648583385e20d750c1410c9f468afb61b268100c597f
data/processed/clean_split/train/Normal/6de4aafaaaa1_normal204.jpg,train,Normal,class_folder,unknown,6de4aafaaaa1541d70e34a66c8a1455ef217f68a1977b59c28159cece345cddf
data/processed/clean_split/train/Normal/74c63e9cac97_normal51.jpg,train,Normal,class_folder,unknown,74c63e9cac973b57b717c317850345e14dc99c6cfb45a7402de7604c150b516f
data/processed/clean_split/train/Normal/74e08814094b_normal85.jpg,train,Normal,class_folder,unknown,74e08814094bf04de818acf3a8c55d30b681697427733336b107d44d6024e9e8
data/processed/clean_split/train/Normal/753d63a767d8_normal272.jpg,train,Normal,class_folder,unknown,753d63a767d803877e297834697a4ac16294d25237d1f5b28f55546622a8cc54
data/processed/clean_split/train/Normal/75d374fb9ea8_normal7.jpg,train,Normal,class_folder,unknown,75d374fb9ea8fa2875b4a6e7c5c85650478f8bbc04ff962c2fffa587e8d98b2b
data/processed/clean_split/train/Normal/77dcaf8df72f_normal14.jpg,train,Normal,class_folder,unknown,77dcaf8df72fc3dbf64da4d512cc2733d326464bc4d0bc152deb324229cb7e74
data/processed/clean_split/train/Normal/789cf35b30dc_normal211.jpg,train,Normal,class_folder,unknown,789cf35b30dcb03f4fe0065e4dccf190301d09b6bfb05f226d22c7b6cb66764e
data/processed/clean_split/train/Normal/78eba6823b57_normal190.jpg,train,Normal,class_folder,unknown,78eba6823b577f1a2d646e06f1f2b159580f22291e14b1c097ad9c7f9b29902f
data/processed/clean_split/train/Normal/79065bdf4d03_normal240.jpg,train,Normal,class_folder,unknown,79065bdf4d037deeb8e48d84557b71a10d081b0d1fc5215f35686de04dbadb4f
data/processed/clean_split/train/Normal/7aeb56393a7f_normal218.jpg,train,Normal,class_folder,unknown,7aeb56393a7fbfa8fb1958833da7fed2049d30242bbff4ed00535a0eb468db0b
data/processed/clean_split/train/Normal/7d340a60caea_normal325.jpg,train,Normal,class_folder,unknown,7d340a60caea7fb0590834e7dd24d8e9b00809166f404c8ad146c8fc91623e62
data/processed/clean_split/train/Normal/7d378fbfcd62_normal213.jpg,train,Normal,class_folder,unknown,7d378fbfcd62076e58ca6b1cf9503adaa2405312066f7641d5ab8b16c2fb6f98
data/processed/clean_split/train/Normal/80deeef15e3f_normal146.jpg,train,Normal,class_folder,unknown,80deeef15e3fc20412cf497b8d942d437ae24ffe8d32706eee10c577027097af
data/processed/clean_split/train/Normal/8213962a27e7_normal9.jpg,train,Normal,class_folder,unknown,8213962a27e7fcb5f4146f3cfc0f6183fbbcdba7660d9fde9132e7eda709aefd
data/processed/clean_split/train/Normal/8266954ac3a5_normal342.jpg,train,Normal,class_folder,unknown,8266954ac3a591cee180582464f0751f8231cd4a63d6b541ab23e42d14d510a7
data/processed/clean_split/train/Normal/8491bbe2808c_normal244.jpg,train,Normal,class_folder,unknown,8491bbe2808ca7b14c88fdd3a1182acee0dc8ab602254433954ec7f00daf24b2
data/processed/clean_split/train/Normal/84c8dd330ae0_normal263.jpg,train,Normal,class_folder,unknown,84c8dd330ae0d378991d44f45fe1544f6235560ad58e736807fc55f97c33d500
data/processed/clean_split/train/Normal/854b502a0e22_normal132.jpg,train,Normal,class_folder,unknown,854b502a0e2257e66c25220d3d56d7b300d5f54e225a8c38a0d50f797dc9c097
data/processed/clean_split/train/Normal/86124caf5991_normal106.jpg,train,Normal,class_folder,unknown,86124caf5991b2e7fd8e0dce1b7437a8acbda8a9abba721d21e4f15c8796e90d
data/processed/clean_split/train/Normal/86348dace3ef_normal254.jpg,train,Normal,class_folder,unknown,86348dace3ef100b99f72722cf56d411eebf2220964c7ece445652a5418268ac
data/processed/clean_split/train/Normal/895688da50e9_normal209.jpg,train,Normal,class_folder,unknown,895688da50e9382cf849cf77df73e570acfa5123230da6951520ab794cf43b7d
data/processed/clean_split/train/Normal/8a8410c16e27_normal50.jpg,train,Normal,class_folder,unknown,8a8410c16e2744e67b47ffe0ceb8d1523287b8035fa928a3bfa38e1fed9977c1
data/processed/clean_split/train/Normal/8a9a334ef23d_normal136.jpg,train,Normal,class_folder,unknown,8a9a334ef23d882b54cac9828b71cea598a6b41955e097f3ab0bb0d36fbd4ddf
data/processed/clean_split/train/Normal/8aaea9a76958_normal8.jpg,train,Normal,class_folder,unknown,8aaea9a7695879fabac8f92587f5b1d377bc2036b45ad2c20dab532b033c4221
data/processed/clean_split/train/Normal/8c8e34c714e6_normal180.jpg,train,Normal,class_folder,unknown,8c8e34c714e6b530701b749b8bc6770e07f49b176aee433eee2ca4836981d5d4
data/processed/clean_split/train/Normal/8febe73d0e5f_normal221.jpg,train,Normal,class_folder,unknown,8febe73d0e5f7e46040b7f1fe25c94fb147a11461ab00bc9c188a03dc61d66d7
data/processed/clean_split/train/Normal/8ffb43b8c6af_normal179.jpg,train,Normal,class_folder,unknown,8ffb43b8c6afc8933c9c62038735747d0c303f60ba7803d720071134ddbd1c37
data/processed/clean_split/train/Normal/9046a44c7741_normal308.jpg,train,Normal,class_folder,unknown,9046a44c77416e5b13bae4ed746edb7dacac9db1afc38d25c93621109a83d0fb
data/processed/clean_split/train/Normal/90e9549a65de_normal66.jpg,train,Normal,class_folder,unknown,90e9549a65de0de2f69a3be5b6796c436b7e14cbae71103414c4ca4c0e0ae400
data/processed/clean_split/train/Normal/91908cb4c0cc_normal264.jpg,train,Normal,class_folder,unknown,91908cb4c0cc231fea4a67fdf72fe8ffbe7cc0f3e96e34577566bc1a624b461f
data/processed/clean_split/train/Normal/9437627af453_normal57.jpg,train,Normal,class_folder,unknown,9437627af453f1e0e39b9b98621bdc6a4ced1ef5f9846081fe46be5210eb8201
data/processed/clean_split/train/Normal/9494d1257bb4_normal269.jpg,train,Normal,class_folder,unknown,9494d1257bb44868622eba9fca323e891498cdc4440415f8ccb04c228fc4781e
data/processed/clean_split/train/Normal/94c996813504_normal143.jpg,train,Normal,class_folder,unknown,94c9968135040de1989fd83d67ee32c8f9183669507cb44111662760ad8d74d3
data/processed/clean_split/train/Normal/96cc6edc0095_normal335.jpg,train,Normal,class_folder,unknown,96cc6edc0095c5a04ec8d519dc8f2212d995fc0f144200d3dbfa51fa46585e6b
data/processed/clean_split/train/Normal/96dc281d1449_normal310.jpg,train,Normal,class_folder,unknown,96dc281d14490c3b07c7b2b133e158a4241f97c792e07b28e14ee2733c859cd0
data/processed/clean_split/train/Normal/97941063faa9_normal330.jpg,train,Normal,class_folder,unknown,97941063faa96bc21be0d1fb946a1d799d53affaf39ba5e9da7fd97b7d92c921
data/processed/clean_split/train/Normal/9975bbb31131_normal115.jpg,train,Normal,class_folder,unknown,9975bbb31131459ab128d10482d7661ba4bec92c02441f5f90d022cfe514316d
data/processed/clean_split/train/Normal/999ba8072ca6_normal0.jpg,train,Normal,class_folder,unknown,999ba8072ca65e96ff8f4930e6492365b4ee3367342f4dbe3a9eef6658b2c11d
data/processed/clean_split/train/Normal/9b0d4aa73fb5_normal33.jpg,train,Normal,class_folder,unknown,9b0d4aa73fb5a524585ce3cf0b9d13df71dab2eecef03ca70e70507234979fc3
data/processed/clean_split/train/Normal/9c7aa26b14c0_normal55.jpg,train,Normal,class_folder,unknown,9c7aa26b14c09eb5f00e645b1067ffa4c0021e4b342a90b2df584887afa5841c
data/processed/clean_split/train/Normal/9dcc8bf1dff2_normal56.jpg,train,Normal,class_folder,unknown,9dcc8bf1dff2a10761da77c22d5c67b6c674d7a9f9645c3681956449a4469945
data/processed/clean_split/train/Normal/9e91dae4b2e7_normal262.jpg,train,Normal,class_folder,unknown,9e91dae4b2e722dcc2ecdca3167018c85297211de115aa34268bce4dde5fbfc1
data/processed/clean_split/train/Normal/9ee6507c4ab1_normal123.jpg,train,Normal,class_folder,unknown,9ee6507c4ab10da30eed7b4cbc9dcf78261b0ccc89015c8a15c9dbc4fb73196f
data/processed/clean_split/train/Normal/9ee9b9578576_normal24.jpg,train,Normal,class_folder,unknown,9ee9b9578576d50b942a76a3628f43c1d385562f062ab1189095f7929f74db0f
data/processed/clean_split/train/Normal/9fa46ecf33a5_normal21.jpg,train,Normal,class_folder,unknown,9fa46ecf33a5f05ddead95a1575a806144db4de4e4397f54eabf90e6e1ccd16a
