candidate_id,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,target_index,target_box_xywh,target_min_side_px,full_image_labels,nearby_other_labels,prefilter_status,human_review_status,review_round,review_focus,human_decision,reviewer_note,training_status,evidence_status
svrdd::train::01002200001307170922220425F_1292812300_484699500::repaired_road::000,SVRDD_YOLO,train,01002200001307170922220425F_1292812300_484699500,svrdd::train::01002200001307170922220425F_1292812300_484699500,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307170922220425F_1292812300_484699500.jpg,0,"26.000,692.000,372.000,74.000",74.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307170922380385F_1292800900_484688000::repaired_road::000,SVRDD_YOLO,train,01002200001307170922380385F_1292800900_484688000,svrdd::train::01002200001307170922380385F_1292800900_484688000,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307170922380385F_1292800900_484688000.jpg,0,"450.000,709.000,384.000,30.000",30.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307170926271575F_1292616700_484470300::repaired_road::000,SVRDD_YOLO,train,01002200001307170926271575F_1292616700_484470300,svrdd::train::01002200001307170926271575F_1292616700_484470300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307170926271575F_1292616700_484470300.jpg,0,"427.000,544.000,61.000,175.000",61.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307170926285045F_1292615400_484468900::repaired_road::000,SVRDD_YOLO,train,01002200001307170926285045F_1292615400_484468900,svrdd::train::01002200001307170926285045F_1292615400_484468900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307170926285045F_1292615400_484468900.jpg,0,"372.000,664.000,56.001,158.000",56.001,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120157118J3_1293832600_482811800::repaired_road::000,SVRDD_YOLO,train,0100220000130723120157118J3_1293832600_482811800,svrdd::train::0100220000130723120157118J3_1293832600_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120157118J3_1293832600_482811800.jpg,0,"192.000,569.000,29.000,50.000",29.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120157118J3_1293832600_482811800::repaired_road::001,SVRDD_YOLO,train,0100220000130723120157118J3_1293832600_482811800,svrdd::train::0100220000130723120157118J3_1293832600_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120157118J3_1293832600_482811800.jpg,1,"0.999,659.000,170.000,65.000",65.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120202451J3_1293836000_482811800::repaired_road::000,SVRDD_YOLO,train,0100220000130723120202451J3_1293836000_482811800,svrdd::train::0100220000130723120202451J3_1293836000_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120202451J3_1293836000_482811800.jpg,0,"220.000,543.000,139.000,110.000",110.000,manhole_cover;repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120203805J3_1293836900_482811800::repaired_road::000,SVRDD_YOLO,train,0100220000130723120203805J3_1293836900_482811800,svrdd::train::0100220000130723120203805J3_1293836900_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120203805J3_1293836900_482811800.jpg,0,"178.000,560.000,197.000,74.000",74.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120203805J3_1293836900_482811800::repaired_road::001,SVRDD_YOLO,train,0100220000130723120203805J3_1293836900_482811800,svrdd::train::0100220000130723120203805J3_1293836900_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120203805J3_1293836900_482811800.jpg,1,"1.000,594.000,271.000,171.000",171.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120203805J3_1293836900_482811800::repaired_road::002,SVRDD_YOLO,train,0100220000130723120203805J3_1293836900_482811800,svrdd::train::0100220000130723120203805J3_1293836900_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120203805J3_1293836900_482811800.jpg,2,"359.000,536.000,83.000,51.000",51.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120205087J3_1293837700_482811800::repaired_road::000,SVRDD_YOLO,train,0100220000130723120205087J3_1293837700_482811800,svrdd::train::0100220000130723120205087J3_1293837700_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120205087J3_1293837700_482811800.jpg,0,"183.999,543.001,231.000,175.000",175.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::0100220000130723120205087J3_1293837700_482811800::repaired_road::001,SVRDD_YOLO,train,0100220000130723120205087J3_1293837700_482811800,svrdd::train::0100220000130723120205087J3_1293837700_482811800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/0100220000130723120205087J3_1293837700_482811800.jpg,1,"0.999,616.000,316.000,98.000",98.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307231606179295S_1293820200_483583100::repaired_road::000,SVRDD_YOLO,train,01002200001307231606179295S_1293820200_483583100,svrdd::train::01002200001307231606179295S_1293820200_483583100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307231606179295S_1293820200_483583100.jpg,0,"492.000,634.000,57.000,103.000",57.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241417516735B_1294006500_484931400::repaired_road::000,SVRDD_YOLO,train,01002200001307241417516735B_1294006500_484931400,svrdd::train::01002200001307241417516735B_1294006500_484931400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241417516735B_1294006500_484931400.jpg,0,"319.000,654.001,108.000,173.000",108.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241419459145B_1293883800_484901700::repaired_road::000,SVRDD_YOLO,train,01002200001307241419459145B_1293883800_484901700,svrdd::train::01002200001307241419459145B_1293883800_484901700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241419459145B_1293883800_484901700.jpg,0,"400.999,564.000,46.000,75.000",46.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241420535465B_1293808400_484891400::repaired_road::000,SVRDD_YOLO,train,01002200001307241420535465B_1293808400_484891400,svrdd::train::01002200001307241420535465B_1293808400_484891400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241420535465B_1293808400_484891400.jpg,0,"305.000,633.000,122.000,199.999",122.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241420550905B_1293806700_484891400::repaired_road::000,SVRDD_YOLO,train,01002200001307241420550905B_1293806700_484891400,svrdd::train::01002200001307241420550905B_1293806700_484891400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241420550905B_1293806700_484891400.jpg,0,"685.000,601.999,339.000,220.000",220.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241420550905B_1293806700_484891400::repaired_road::001,SVRDD_YOLO,train,01002200001307241420550905B_1293806700_484891400,svrdd::train::01002200001307241420550905B_1293806700_484891400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241420550905B_1293806700_484891400.jpg,1,"360.000,600.001,84.000,150.000",84.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241423489775B_1293651600_484896700::repaired_road::001,SVRDD_YOLO,train,01002200001307241423489775B_1293651600_484896700,svrdd::train::01002200001307241423489775B_1293651600_484896700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241423489775B_1293651600_484896700.jpg,1,"303.999,661.000,94.000,160.000",94.000,crack;repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241430386395B_1293178500_484905300::repaired_road::000,SVRDD_YOLO,train,01002200001307241430386395B_1293178500_484905300,svrdd::train::01002200001307241430386395B_1293178500_484905300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241430386395B_1293178500_484905300.jpg,0,"674.000,623.001,267.000,199.999",199.999,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241430386395B_1293178500_484905300::repaired_road::001,SVRDD_YOLO,train,01002200001307241430386395B_1293178500_484905300,svrdd::train::01002200001307241430386395B_1293178500_484905300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241430386395B_1293178500_484905300.jpg,1,"328.999,619.000,101.000,135.000",101.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241430386395B_1293178500_484905300::repaired_road::002,SVRDD_YOLO,train,01002200001307241430386395B_1293178500_484905300,svrdd::train::01002200001307241430386395B_1293178500_484905300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241430386395B_1293178500_484905300.jpg,2,"20.000,616.000,295.000,144.000",144.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433293055B_1292991700_484903700::repaired_road::000,SVRDD_YOLO,train,01002200001307241433293055B_1292991700_484903700,svrdd::train::01002200001307241433293055B_1292991700_484903700,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433293055B_1292991700_484903700.jpg,0,"178.000,589.000,222.000,245.000",222.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433364995B_1292983100_484903400::repaired_road::001,SVRDD_YOLO,train,01002200001307241433364995B_1292983100_484903400,svrdd::train::01002200001307241433364995B_1292983100_484903400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433364995B_1292983100_484903400.jpg,1,"379.000,611.000,75.000,217.000",75.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433364995B_1292983100_484903400::repaired_road::002,SVRDD_YOLO,train,01002200001307241433364995B_1292983100_484903400,svrdd::train::01002200001307241433364995B_1292983100_484903400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433364995B_1292983100_484903400.jpg,2,"91.999,536.000,344.001,321.000",321.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433378825B_1292981500_484903400::repaired_road::000,SVRDD_YOLO,train,01002200001307241433378825B_1292981500_484903400,svrdd::train::01002200001307241433378825B_1292981500_484903400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433378825B_1292981500_484903400.jpg,0,"356.000,620.000,84.000,205.000",84.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433378825B_1292981500_484903400::repaired_road::001,SVRDD_YOLO,train,01002200001307241433378825B_1292981500_484903400,svrdd::train::01002200001307241433378825B_1292981500_484903400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433378825B_1292981500_484903400.jpg,1,"72.000,574.000,332.000,283.000",283.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433378825B_1292981500_484903400::repaired_road::002,SVRDD_YOLO,train,01002200001307241433378825B_1292981500_484903400,svrdd::train::01002200001307241433378825B_1292981500_484903400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433378825B_1292981500_484903400.jpg,2,"1.000,644.000,702.000,81.000",81.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433407705B_1292978200_484903300::repaired_road::000,SVRDD_YOLO,train,01002200001307241433407705B_1292978200_484903300,svrdd::train::01002200001307241433407705B_1292978200_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433407705B_1292978200_484903300.jpg,0,"408.999,541.000,58.000,102.000",58.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433407705B_1292978200_484903300::repaired_road::001,SVRDD_YOLO,train,01002200001307241433407705B_1292978200_484903300,svrdd::train::01002200001307241433407705B_1292978200_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433407705B_1292978200_484903300.jpg,1,"58.000,554.000,338.000,307.000",307.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433407705B_1292978200_484903300::repaired_road::002,SVRDD_YOLO,train,01002200001307241433407705B_1292978200_484903300,svrdd::train::01002200001307241433407705B_1292978200_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433407705B_1292978200_484903300.jpg,2,"283.000,535.001,69.000,38.000",38.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433422685B_1292976400_484903300::repaired_road::002,SVRDD_YOLO,train,01002200001307241433422685B_1292976400_484903300,svrdd::train::01002200001307241433422685B_1292976400_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433422685B_1292976400_484903300.jpg,2,"257.000,552.001,64.000,32.000",32.000,crack;repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241433422685B_1292976400_484903300::repaired_road::003,SVRDD_YOLO,train,01002200001307241433422685B_1292976400_484903300,svrdd::train::01002200001307241433422685B_1292976400_484903300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241433422685B_1292976400_484903300.jpg,3,"405.000,556.000,48.000,39.000",39.000,crack;repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::000,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,0,"8.001,722.000,281.000,41.000",41.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::001,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,1,"287.001,597.000,114.000,39.000",39.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::002,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,2,"0.999,574.001,305.000,159.000",159.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241434552555B_1292934700_484897300::repaired_road::003,SVRDD_YOLO,train,01002200001307241434552555B_1292934700_484897300,svrdd::train::01002200001307241434552555B_1292934700_484897300,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434552555B_1292934700_484897300.jpg,3,"306.000,527.999,81.000,58.000",58.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241434566215B_1292935900_484897400::repaired_road::000,SVRDD_YOLO,train,01002200001307241434566215B_1292935900_484897400,svrdd::train::01002200001307241434566215B_1292935900_484897400,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241434566215B_1292935900_484897400.jpg,0,"43.000,558.001,292.000,159.000",159.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::000,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,0,"58.000,701.000,302.000,87.000",87.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::001,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,1,"1.000,682.000,396.000,52.000",52.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::002,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,2,"116.000,628.000,95.000,85.000",85.000,repaired_road,,review_candidate_clear_context,reviewed_approved,1,region_balanced_label_and_box_review,approve_repaired_road,,retain_human_approved_candidate,human_reviewed_approved
svrdd::train::01002200001307241435022455B_1292940900_484897800::repaired_road::003,SVRDD_YOLO,train,01002200001307241435022455B_1292940900_484897800,svrdd::train::01002200001307241435022455B_1292940900_484897800,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435022455B_1292940900_484897800.jpg,3,"275.000,554.000,93.000,141.000",93.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435107205B_1292948800_484898500::repaired_road::001,SVRDD_YOLO,train,01002200001307241435107205B_1292948800_484898500,svrdd::train::01002200001307241435107205B_1292948800_484898500,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435107205B_1292948800_484898500.jpg,1,"1.000,631.999,118.000,53.000",53.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435135625B_1292951500_484898900::repaired_road::000,SVRDD_YOLO,train,01002200001307241435135625B_1292951500_484898900,svrdd::train::01002200001307241435135625B_1292951500_484898900,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435135625B_1292951500_484898900.jpg,0,"340.000,563.000,87.000,80.000",80.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435149665B_1292952800_484899100::repaired_road::000,SVRDD_YOLO,train,01002200001307241435149665B_1292952800_484899100,svrdd::train::01002200001307241435149665B_1292952800_484899100,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435149665B_1292952800_484899100.jpg,0,"101.000,763.999,124.000,88.001",88.001,manhole_cover;repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
svrdd::train::01002200001307241435164205B_1292954200_484899200::repaired_road::000,SVRDD_YOLO,train,01002200001307241435164205B_1292954200_484899200,svrdd::train::01002200001307241435164205B_1292954200_484899200,Haidian,data/raw/v2/svrdd/extracted/train/images/Haidian/01002200001307241435164205B_1292954200_484899200.jpg,0,"146.000,614.000,540.000,39.000",39.000,repaired_road,,review_candidate_clear_context,not_individually_reviewed,,,,,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit
