review_id,image_id,source_dataset,source_url,original_source_label,shadow_present,human_decision,reviewer_notes,similarity_score,surface_type,surface_quality,official_train,width,height,resolution_decision,file_size_bytes,sha256,relative_image_path,user_id,captured_at,split_group_id,training_status
SH-11,300679328256360,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,Visible shadow falls on the road surface,,asphalt,excellent,True,1024,576,eligible,70887,556e8d134feb8702bec4a99431a5f27e1af7704418c525665f6c432c3f7eecfd,data/raw/v2/streetsurfacevis/s_1024/300679328256360.jpg,100474358864037,1593064732023,streetsurfacevis::300679328256360,approved_shadow_candidate_not_final_split
SH-12,559386385893535,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,Visible shadow falls on the road surface,,asphalt,excellent,True,1024,768,eligible,174076,a980e6ae73228e0f1dbf7b161850d142a9847dc5c7d70aec7f15cd1eacb419a8,data/raw/v2/streetsurfacevis/s_1024/559386385893535.jpg,100191919180290,1657989553012,streetsurfacevis::559386385893535,approved_shadow_candidate_not_final_split
SH-C003,1964334537048617,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.788606,asphalt,excellent,True,1024,768,eligible,73900,2ba3eee060bc510b18b3a7935bcfc6034ce2ee2df6c8ad60983a3855d171ce63,data/raw/v2/streetsurfacevis/s_1024/1964334537048617.jpg,104498841786879,1561488279599,streetsurfacevis::1964334537048617,approved_shadow_candidate_not_final_split
SH-C004,2570008989970943,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.781459,asphalt,excellent,True,1024,768,eligible,105581,6df1aba4f8b611d4be1641649c00e506ece23ec12c84439575233c6918118d7a,data/raw/v2/streetsurfacevis/s_1024/2570008989970943.jpg,102627028648372,1559934938000,streetsurfacevis::2570008989970943,approved_shadow_candidate_not_final_split
SH-C005,794469802269622,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.765365,asphalt,excellent,True,1024,768,eligible,191169,0da3988e28c3e76a2352556c8999d7cd5bee3acf1213b89c7150f241d2c71d73,data/raw/v2/streetsurfacevis/s_1024/794469802269622.jpg,100232345559807,1686639417500,streetsurfacevis::794469802269622,approved_shadow_candidate_not_final_split
SH-C006,485042319475830,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.755349,asphalt,excellent,True,1024,768,eligible,164409,1e2b460e8cf23cf2a37a511e88b602ab541f79d666dabc9a0d52e18823b20b51,data/raw/v2/streetsurfacevis/s_1024/485042319475830.jpg,110562521169809,1404331033000,streetsurfacevis::485042319475830,approved_shadow_candidate_not_final_split
SH-C007,304312067847151,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.751724,asphalt,excellent,True,1024,768,eligible,155412,2a59a3a991296d7b5509806b88487b99c7972552afb0bf2086baa33969ef5727,data/raw/v2/streetsurfacevis/s_1024/304312067847151.jpg,101106178803146,1570877082791,streetsurfacevis::304312067847151,approved_shadow_candidate_not_final_split
SH-C008,1187724221664906,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.749035,asphalt,excellent,True,1024,768,eligible,164006,f6cab9f8a4aa089fa927ab67d44a2dc8315d653c0d8f62eecfda7199216e44a1,data/raw/v2/streetsurfacevis/s_1024/1187724221664906.jpg,110552844504419,1501775733000,streetsurfacevis::1187724221664906,approved_shadow_candidate_not_final_split
SH-C009,566327654645367,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.748195,asphalt,excellent,True,1024,768,eligible,120035,a5eac5d9d229d281457c4e1de5ce3480a8b4755dffc3af8aaa903a4093c49c9a,data/raw/v2/streetsurfacevis/s_1024/566327654645367.jpg,103901361851883,1633184799000,streetsurfacevis::566327654645367,approved_shadow_candidate_not_final_split
SH-C011,1061896178058744,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.747012,asphalt,excellent,True,1024,768,eligible,164755,d7e842e1e97a560b56af14fab42d79b1944d86eb40e7d318483e8aeabc171741,data/raw/v2/streetsurfacevis/s_1024/1061896178058744.jpg,102518778654933,1652796751000,streetsurfacevis::1061896178058744,approved_shadow_candidate_not_final_split
SH-C012,638188590387957,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.744152,asphalt,excellent,True,1024,768,eligible,150179,be1bd855e075d28061011ff158e93531ce1b8ef41f66b0caa38f3f645416de7f,data/raw/v2/streetsurfacevis/s_1024/638188590387957.jpg,103269255245284,1397978052000,streetsurfacevis::638188590387957,approved_shadow_candidate_not_final_split
SH-C013,135421615285100,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.742947,asphalt,excellent,True,1024,576,eligible,116408,003aac02312500e9f428750b45944e12a468fe8ffdad60cae47f11690947a711,data/raw/v2/streetsurfacevis/s_1024/135421615285100.jpg,101410265434782,1598711976000,streetsurfacevis::135421615285100,approved_shadow_candidate_not_final_split
SH-C014,5297950250326667,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.742895,asphalt,excellent,True,1023,575,eligible,118897,1dc23e86cade84fc57768d01d7aec5a22306f04e4f6a07ddc833d56a8d273cbe,data/raw/v2/streetsurfacevis/s_1024/5297950250326667.jpg,109115837985025,1661855700425,streetsurfacevis::5297950250326667,approved_shadow_candidate_not_final_split
SH-C015,3094430640772024,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.742851,asphalt,excellent,True,1024,768,eligible,166343,b1ae359ec46503193c8b2aea9cacb9f11f90513b101636ddac53ddf2f9df7664,data/raw/v2/streetsurfacevis/s_1024/3094430640772024.jpg,102609045317136,1569316243000,streetsurfacevis::3094430640772024,approved_shadow_candidate_not_final_split
SH-C017,386209555929504,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.740208,asphalt,excellent,True,1024,768,eligible,132491,26cfbb1c34779cd6e3e19f97f7993d4dcbb5324ace323b199df6abccb84f850d,data/raw/v2/streetsurfacevis/s_1024/386209555929504.jpg,102627028648372,1563301068000,streetsurfacevis::386209555929504,approved_shadow_candidate_not_final_split
SH-C018,614095730069612,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.739522,asphalt,excellent,True,1024,576,eligible,141601,52d321ef74c4463803848f099dd577ea5bbb8b486de26c44e139b6a8f1cf8d28,data/raw/v2/streetsurfacevis/s_1024/614095730069612.jpg,100474358864037,1659866959655,streetsurfacevis::614095730069612,approved_shadow_candidate_not_final_split
SH-C022,489239522197538,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.737067,asphalt,excellent,True,1024,768,eligible,77040,d06f72d8ddbcda2abcc2f618e21dd1927f2bc539ba61e6808d176caf14f26b0c,data/raw/v2/streetsurfacevis/s_1024/489239522197538.jpg,100562292188203,1528702841773,streetsurfacevis::489239522197538,approved_shadow_candidate_not_final_split
SH-C023,1629206557566476,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.736704,asphalt,excellent,True,1024,768,eligible,176714,0f8b2f5195f21563976412d7a10fe50dd7e5ac301a49fc1262cebbdee5b63f91,data/raw/v2/streetsurfacevis/s_1024/1629206557566476.jpg,100232345559807,1692801340000,streetsurfacevis::1629206557566476,approved_shadow_candidate_not_final_split
SH-C024,2963220880591269,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.736139,asphalt,excellent,True,1024,768,eligible,115112,e4b003139893872cd79d83804d767f1a38df52c767dad9d50257e02adf417d2d,data/raw/v2/streetsurfacevis/s_1024/2963220880591269.jpg,104006555174486,1561562666806,streetsurfacevis::2963220880591269,approved_shadow_candidate_not_final_split
SH-C026,288492096969344,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.735433,asphalt,excellent,True,1024,768,eligible,101466,9ac995021b811e1ed9f04b8030a59d3b058b310624fc22a047e1f0437ec18d98,data/raw/v2/streetsurfacevis/s_1024/288492096969344.jpg,101530835427304,1687197033085,streetsurfacevis::288492096969344,approved_shadow_candidate_not_final_split
SH-C027,538157117568903,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.735286,asphalt,excellent,True,1024,768,eligible,199090,3ba81ec9d5f715707e3b2403dd4d8429476c90054ec4481dc5a9e9cf83c0bd81,data/raw/v2/streetsurfacevis/s_1024/538157117568903.jpg,108354611399818,1601397114003,streetsurfacevis::538157117568903,approved_shadow_candidate_not_final_split
SH-C029,527629208250433,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.73475,asphalt,excellent,True,1024,768,eligible,131203,d831ed19f720e94c2d5be2c6f63669149a8ac0fe230de76cd57a9b9298c5d753,data/raw/v2/streetsurfacevis/s_1024/527629208250433.jpg,108681281366070,1565787168000,streetsurfacevis::527629208250433,approved_shadow_candidate_not_final_split
SH-C030,4882907708411346,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.733205,asphalt,excellent,False,1024,768,eligible,200646,1a9dfb4e0ed9c75561dca35dca91f5297be025f18137c34188743676fa61114c,data/raw/v2/streetsurfacevis/s_1024/4882907708411346.jpg,107965364772338,1644669694220,streetsurfacevis::4882907708411346,approved_shadow_candidate_not_final_split
SH-C031,1303718360258569,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.732791,asphalt,excellent,False,1024,768,eligible,162514,5fcbc1cdee35a41f5f253c78a278f149e9ca4bef32adf82e9fe5f51ea6041f16,data/raw/v2/streetsurfacevis/s_1024/1303718360258569.jpg,100866809689751,1689247626514,streetsurfacevis::1303718360258569,approved_shadow_candidate_not_final_split
SH-C032,584882903624933,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.732197,asphalt,excellent,True,1024,768,eligible,162862,e2bb52573f66ebb193d9a501905c588c12fc98c06a7ec609493612e475bd96ac,data/raw/v2/streetsurfacevis/s_1024/584882903624933.jpg,100232345559807,1455836596500,streetsurfacevis::584882903624933,approved_shadow_candidate_not_final_split
SH-C034,197494732097614,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.731822,asphalt,excellent,True,1024,768,eligible,208592,63bb8dd7a1d8440e40d0596c53c2119d69b67336e837616dca3dca5777ce133f,data/raw/v2/streetsurfacevis/s_1024/197494732097614.jpg,110282201203825,1591194992087,streetsurfacevis::197494732097614,approved_shadow_candidate_not_final_split
SH-C036,1244500255984732,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.730364,asphalt,excellent,True,1024,768,eligible,125970,f9e08467d9709d3230478b20bc7b647c5c8d32ad7c844f44fbeb2a0e14752e6f,data/raw/v2/streetsurfacevis/s_1024/1244500255984732.jpg,110146701214704,1436088830172,streetsurfacevis::1244500255984732,approved_shadow_candidate_not_final_split
SH-C037,362595122758501,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.729866,asphalt,excellent,True,1024,768,eligible,148722,48e27d7440e242d69a6d565e0b1e21b95905b7f5b4f7db12f4d64d878e9bf78c,data/raw/v2/streetsurfacevis/s_1024/362595122758501.jpg,104779048429571,1695717610041,streetsurfacevis::362595122758501,approved_shadow_candidate_not_final_split
SH-C038,1594889404258826,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.729331,asphalt,excellent,True,1024,576,eligible,82231,1ccd09ac12a48d013c3f10c57ee95a018cae4baca98f7a551e4d44121a33e3a1,data/raw/v2/streetsurfacevis/s_1024/1594889404258826.jpg,100268998885100,1658070528000,streetsurfacevis::1594889404258826,approved_shadow_candidate_not_final_split
SH-C041,617544953636636,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.726894,asphalt,excellent,True,1024,768,eligible,191279,596b65eb016bca6c7e92fb1a9f22556ba65d52c192fe8f35f8aecdcd21b8993d,data/raw/v2/streetsurfacevis/s_1024/617544953636636.jpg,100410142246791,1685788631215,streetsurfacevis::617544953636636,approved_shadow_candidate_not_final_split
SH-C042,805381081232940,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.726826,asphalt,excellent,False,1024,768,eligible,145127,b0440c6a016840bf83f8edf34ebd400dfcd3c07a28b8a0832f732d60ea0e3fee,data/raw/v2/streetsurfacevis/s_1024/805381081232940.jpg,100866809689751,1689244063524,streetsurfacevis::805381081232940,approved_shadow_candidate_not_final_split
SH-C043,1057856498475497,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.726626,asphalt,excellent,False,1024,768,eligible,175990,e496fb8fd77d5f8e050b823bf619a10f91be34e596ff0d7719b8918d18e6789d,data/raw/v2/streetsurfacevis/s_1024/1057856498475497.jpg,108725531582408,1653750396662,streetsurfacevis::1057856498475497,approved_shadow_candidate_not_final_split
SH-C044,2757658381211319,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.726433,asphalt,excellent,True,1024,768,eligible,106092,413af566aa16bf27408889c4a0dfca5b5a4eb004a90a4a120176c12391af0997,data/raw/v2/streetsurfacevis/s_1024/2757658381211319.jpg,105558841679641,1531986172000,streetsurfacevis::2757658381211319,approved_shadow_candidate_not_final_split
SH-C046,541605023544739,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.725963,asphalt,excellent,True,1024,767,eligible,164489,772aed2433b8e60efda58dc36c7afca6e00fd3d15f847fe1ad64531b1b9e05b9,data/raw/v2/streetsurfacevis/s_1024/541605023544739.jpg,106692581568242,1502727346000,streetsurfacevis::541605023544739,approved_shadow_candidate_not_final_split
SH-C048,1327560291197288,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.724652,asphalt,excellent,False,1024,768,eligible,178200,3824636505be0a52f5237f876ea5cff8f6fd7797b1932ba2da9aa056a0646755,data/raw/v2/streetsurfacevis/s_1024/1327560291197288.jpg,100866809689751,1689244034491,streetsurfacevis::1327560291197288,approved_shadow_candidate_not_final_split
SH-R2-C001,4266076163452188,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.82094,asphalt,excellent,True,1024,768,eligible,206774,74654a76a9e9d7ff93b16672c9a11b8260e0b30dfd406a0e70a8303e5e52587d,data/raw/v2/streetsurfacevis/s_1024/4266076163452188.jpg,100232345559807,1620747705500,streetsurfacevis::4266076163452188,approved_shadow_candidate_not_final_split
SH-R2-C002,517395195973342,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.804925,asphalt,excellent,True,1024,576,eligible,141447,2cdeeae3f3817a9791d69c26e07fb647c9c0dd19f157362390fcd724f9fd7203,data/raw/v2/streetsurfacevis/s_1024/517395195973342.jpg,108655198076571,1621431121973,streetsurfacevis::517395195973342,approved_shadow_candidate_not_final_split
SH-R2-C006,325264672537808,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.794502,asphalt,excellent,True,1024,768,eligible,151469,9a500fd1ddd9833611d7bfa289666172dce4b3da6aa1a8146a6ac3d6d660c885,data/raw/v2/streetsurfacevis/s_1024/325264672537808.jpg,108567644711838,1473851685337,streetsurfacevis::325264672537808,approved_shadow_candidate_not_final_split
SH-R2-C011,562786198038894,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.789808,asphalt,excellent,True,1024,768,eligible,144921,fde404bbe90d5b4c3d2566cacf1a6ac616633c6f630380389e9f33698360b88b,data/raw/v2/streetsurfacevis/s_1024/562786198038894.jpg,110756067822823,1591102411472,streetsurfacevis::562786198038894,approved_shadow_candidate_not_final_split
SH-R2-C012,1120609728420959,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.788605,asphalt,excellent,True,1024,768,eligible,132009,a95741653acb2b774d82d1d85c7c0def7f2fcc1016f6dfb3e7cac5ca94580012,data/raw/v2/streetsurfacevis/s_1024/1120609728420959.jpg,101658985409308,1440328865889,streetsurfacevis::1120609728420959,approved_shadow_candidate_not_final_split
SH-R2-C013,314571826842492,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.787909,asphalt,excellent,True,1024,768,eligible,122356,6e5cd6f98393c2ddcbbb11459aca0677ab4ad817c19fc4b1ccd150f952d7800e,data/raw/v2/streetsurfacevis/s_1024/314571826842492.jpg,103670331876235,1563710126630,streetsurfacevis::314571826842492,approved_shadow_candidate_not_final_split
SH-R2-C017,331130671845439,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.785828,asphalt,excellent,True,1024,768,eligible,120544,aecce705e14820c7e58a088b8b1a58dfdd39fe85ef2f19b5af49290ac9bd65ce,data/raw/v2/streetsurfacevis/s_1024/331130671845439.jpg,100232345559807,1625561618500,streetsurfacevis::331130671845439,approved_shadow_candidate_not_final_split
SH-R2-C018,617432029699854,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.781213,asphalt,excellent,False,1024,573,eligible,65808,d7bffe2c7e3b366787e2fe5d2f71b96140e35f6d9ecf007f24a1d6905ace4ff8,data/raw/v2/streetsurfacevis/s_1024/617432029699854.jpg,103080845264750,1659259860726,streetsurfacevis::617432029699854,approved_shadow_candidate_not_final_split
SH-R2-C021,299372698323550,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.778145,asphalt,excellent,True,1024,768,eligible,125860,c04725fbcf4f1953ace47edfa8158b77f8e0653e984e8a653a8ff373360ed757,data/raw/v2/streetsurfacevis/s_1024/299372698323550.jpg,100232345559807,1595582149500,streetsurfacevis::299372698323550,approved_shadow_candidate_not_final_split
SH-R2-C025,209478385347306,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.776975,asphalt,excellent,True,1024,768,eligible,121747,4286a9ffc7e74999f3bb7a0113dd3394a2a6d4953548f76eabe4e5cea1fedde8,data/raw/v2/streetsurfacevis/s_1024/209478385347306.jpg,103658281877634,1685868704765,streetsurfacevis::209478385347306,approved_shadow_candidate_not_final_split
SH-R2-C027,1162687380862175,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.776301,asphalt,excellent,True,1024,768,eligible,138019,a82e5ee7560d4d8d679b1eb68e31711568fed642751be727d1dc097d41fb98b0,data/raw/v2/streetsurfacevis/s_1024/1162687380862175.jpg,100306138885651,1497524603000,streetsurfacevis::1162687380862175,approved_shadow_candidate_not_final_split
SH-R2-C028,975617313315324,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.776258,asphalt,excellent,True,1023,575,eligible,98966,d5c689a650300429579647ac68fa73d984a6e78c242bc3ca9d29f47ff95e6a8d,data/raw/v2/streetsurfacevis/s_1024/975617313315324.jpg,103078715264357,1650202285612,streetsurfacevis::975617313315324,approved_shadow_candidate_not_final_split
SH-R2-C029,292440589826751,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.77578,asphalt,excellent,True,1024,768,eligible,221428,b967d06fe44d51d0c1536821f80ce430701b7efd9af7404a6d474f194162e31d,data/raw/v2/streetsurfacevis/s_1024/292440589826751.jpg,104115958497622,1689060114879,streetsurfacevis::292440589826751,approved_shadow_candidate_not_final_split
SH-R2-C031,310745784134112,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.772933,asphalt,excellent,False,1024,576,eligible,120766,66046d2220a999c4c7d0e57017c8355dc8959a48c7946be2e65195800afb00dd,data/raw/v2/streetsurfacevis/s_1024/310745784134112.jpg,100562292188203,1621107848238,streetsurfacevis::310745784134112,approved_shadow_candidate_not_final_split
SH-R2-C032,1518787851915135,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.772681,asphalt,excellent,True,1024,576,eligible,176772,16c75fb07069ccbc5cbd1690d00bcbcdbbe2a3f35bbdd4658f6f7ad418cc8751,data/raw/v2/streetsurfacevis/s_1024/1518787851915135.jpg,100926758817659,1663918139637,streetsurfacevis::1518787851915135,approved_shadow_candidate_not_final_split
SH-R2-C036,956362611886219,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.771145,asphalt,excellent,True,1024,768,eligible,219201,8b96479f39ea89802122e3535c988cc0fda38316edbdfae553e5b645a555221b,data/raw/v2/streetsurfacevis/s_1024/956362611886219.jpg,100474358864037,1628425938404,streetsurfacevis::956362611886219,approved_shadow_candidate_not_final_split
SH-R2-C039,657850198623869,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.767667,asphalt,excellent,True,1024,573,eligible,87137,c7b8147e03e5a4c51e46095e6fdd78a947892ddb44f5c971b027f12036279921,data/raw/v2/streetsurfacevis/s_1024/657850198623869.jpg,103080845264750,1650214172560,streetsurfacevis::657850198623869,approved_shadow_candidate_not_final_split
SH-R2-C043,495540371638099,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.764163,asphalt,excellent,True,1024,768,eligible,144822,2d8294b3f227eeb17ae1f83098df7df3f95de9a247c42d5e423e1c3d906d882a,data/raw/v2/streetsurfacevis/s_1024/495540371638099.jpg,102103825368055,1568900181000,streetsurfacevis::495540371638099,approved_shadow_candidate_not_final_split
SH-R2-C044,2913680268880834,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.76267,asphalt,excellent,True,1024,768,eligible,83292,289be6410076b4c7d3665eee16ec114b6fb4ead8274e09cfe87ce2e842f9ed47,data/raw/v2/streetsurfacevis/s_1024/2913680268880834.jpg,108800001353809,1568468456234,streetsurfacevis::2913680268880834,approved_shadow_candidate_not_final_split
