source_record_id,source_split,source_label,relative_image_path,sha256,width,height,exact_duplicate_group_id,candidate_status,candidate_reason
train::manhole::manhole (1572).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1572).jpg,f6b6eeed5b1505db47b722d16ef6a4a8218529582ac937ec7a339c68968946b5,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1573).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1573).jpg,0e0e347adb92c67a2b7180bae1014686cfbacb971d0ee12b1fe63dad0e788609,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1574).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1574).jpg,5415a8443a057935d4d25a45c78f04bb5235c6c027f314eef9e1c0fc3e411de4,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1575).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1575).jpg,7c5070827150cb3f7fd46b28f510a2931b766df927a29665797a614f9d2d711b,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1576).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1576).jpg,f20c7e72140f4069ebcb0d22b78b7335ee06d0dd89a87f038600d46910f148ad,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1577).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1577).jpg,a3a068e36e3815e69de4a439d40d5d753ff96a075f851066fc3cc9084374dccc,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1578).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1578).jpg,1f6d241b0daf6cfb7bcf9c02b83b109c262b7ed3bfb0559fa452bb73c36827a0,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1579).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1579).jpg,c468dba362dde6b6826f6d3e319711bfe611ef2aa93a14bfc4abb6f93dfa27bc,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1580).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1580).jpg,dc1c78e2c1be51b34bbbd7713792594f6a6c90bf62dfa76f99c965ba0d410a59,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1581).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1581).jpg,8c725c4ae9d36d4205aee6bf3d061752356e769f868e800172dc8d16a59187b8,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1582).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1582).jpg,cb7870a0feecdddb70ba4ece80b57b540e6e083fcb71570122e15a723ce97e17,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1583).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1583).jpg,3441e6c17053daa9ff97b96516542af39dabf7823e5c698e8012e194474e41f5,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1584).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1584).jpg,891af6e346a1751d11504743b5c9790cfc6a06cae3a924b456526725e324e524,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1585).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1585).jpg,c0236e4305d207df8102c8f035621e1160eb8a8618bcd3284eee1c7911d53ff6,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1586).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1586).jpg,9f5db71859f017eb7d48da30f0f122fc590a83c5f2f4453217a7840cbd8ec1c3,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1587).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1587).jpg,7a0f064e9446cc3b5327ee5804fa4aac044970cabe7e77ee34d06ae8cb06e8a5,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1588).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1588).jpg,f95883ce4df77ff27f9ea46d6f0d9c46dd8be375c64fac35a2a37a3458af93ed,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1589).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1589).jpg,fe1fca96ed2c8deb9581b6171db0c038497642363fda948a6040beee796caad8,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1590).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1590).jpg,d5de89b7f37c1660ba4fc0055fd4dab3cb5b5afe3f243be425a07dd445df2c2d,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1591).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1591).jpg,5dbdbb60200ed63543f793a2eff339fb0da5395d159607a195139c0709b460b2,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1592).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1592).jpg,c85d17e9828a0734cc674b0d8684e4513b7696e8836ca0f1f2aa3760ccc33472,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1593).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1593).jpg,606f1788ab2bfebeda55f083d3928329fb5a97435367a82ff0c3b812def7f072,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1594).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1594).jpg,3d08d34419ba6b95351bc897c5979d023eecec024ce0dfefaffd0b45dc1b1aa9,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1595).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1595).jpg,f47bcee56022192f692a0cbc6ba078d6100b60c1bbf0d7f7ad61383df9542d51,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1596).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1596).jpg,b1f8a17f8411922f6a3b7a5fc615ce2a66dec6eafb65eb5106a329bdc7dbac31,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1597).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1597).jpg,6f6558974dc53c053d7873572160c4afe3ee450edbc13618727e7b315f2967c8,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1598).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1598).jpg,8cd04b6dbcf9246d2e0b00d56261d58b5947a34cd9cf78594eaa37c67953fde9,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1599).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1599).jpg,be325f90727e93ac3b796ea500fa6417eb516be79d35d20b3633d40730de8fbd,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1600).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1600).jpg,2937cb605a60aecb31d278b5b336dd837464e9c72ee5a6cda6f46c368a826749,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1601).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1601).jpg,04f12a91caa4620c492cc9a2145cc0514f788cb78d28235c2ceb7e92d91af53d,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1602).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1602).jpg,6e07e5a3a93abee1f8f19646ffa2cc200d233c38b306d9ccce609963cfdaf262,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1603).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1603).jpg,b30946e19d5c31ce660af734d339eccff1be652c1d1c666a466d07f6587b5dbf,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1604).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1604).jpg,28ee7a555bc854a9188d76a96b559202d5c4d7d733e50ea3612a49759b7fb059,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1605).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1605).jpg,29eca5b0bd7a7c49d531312d6a19bdc3b54f4f04eadd67fd4d8b684f2f4a6083,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1606).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1606).jpg,5948bdbd38fa82b8bb6f3d074a60955d3812a9e84c2918e0281eb4fd4a7f2a0a,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1607).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1607).jpg,be5f7f55da800d99d5e2314b850c62284f68538e8859a04bf77d2c95b73e82fd,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1608).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1608).jpg,7618e27d1e443ea8fe3b45f224db57acd0b16e46ed34557e5741da4eba40bec5,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1609).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1609).jpg,d5325095f59c9f790cfc37c1ddacae4e1c7d754f04249e728bc1d27d8d0d9a6d,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1610).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1610).jpg,7901e62ec610f21445b874e181774d5fdabc3de34435f8963ef5d1e943c95669,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1611).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1611).jpg,888d62d9148dfd0fdecc938c13cd10f2deeb64f1667659e31c98b8dd0fc148cc,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1612).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1612).jpg,34ffa06ccc3cc0827845b487faf3e5b0c74058743aa300e53f66a2914c6fb9c1,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1613).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1613).jpg,9e6754a3255ecf9eeb55d9ac31be1ea7d1245c09399e5f188aa9167aab773e0e,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1614).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1614).jpg,9a6e849dd0f65ba3fe77ccd2c9090ec00b944d38e7453857714c33fce43e7ae0,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1615).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1615).jpg,84356f39889decf81ab3ffeec0c74b2c2f09704b69b21e1db89829c288d9a5ff,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1616).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1616).jpg,24b006a949af6b8fcfce35130df237a89aa869995b3b32950823bad2da5a4745,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1617).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1617).jpg,a17739908c777e157c26eebc749987f832443045251ef1d587e95a9186085f6b,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1618).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1618).jpg,34c5b3ed0e0cba2a1b9881350b1de536c33c77ecb81bb66916fd879ffa381837,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1619).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1619).jpg,4c746b2bd3c0f24f24a2c284afaca6b288ad7631106900a18c631db95c1ee702,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1620).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1620).jpg,14d66ba40676949f58e93a130a15a3c8767760e8db3bd02cdfec8dfa59c2e5bc,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1621).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1621).jpg,955bb9b0d6a3669ac03f1c6e16825292a3036101296ee79e79defb5d39555520,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1622).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1622).jpg,70907d3f451c03804b1161b82d17ebff9b3c2d714ad1cc72505791130a79da52,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1623).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1623).jpg,562ebc56819b0d0d04175e48637bbe2e4d1f8dd4fe7f12fc606d148a0a856091,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1624).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1624).jpg,e598c740b404fe72d514cd52d1f55aef311881be2e2e5a12a36b1eecaf2eaea7,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1625).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1625).jpg,13ef93225b5699ffafbab588db6d9007f62ef57d117c4e49ee9cb00cd13c435e,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1626).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1626).jpg,f92f68a066c66e03e3910c2798d686970159269526bd57cefc34c6b7dc4e5e3f,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
train::manhole::manhole (1627).jpg,train,manhole,data/raw/v2/hf_manhole_covers/train/train/manhole/manhole (1627).jpg,e1afe8c0795bf1736f9881f4bfbe64962923a79680f8a43463fe3d50e2bd71af,224,224,,source_train_manhole_candidate,"source train image labelled manhole; image-level candidate only, no boxes"
