source_filename,binary_label,source_classes,annotation_count,label_source,group_id,group_source,sha256
20250219_170318.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250219,filename_capture_date,24f48121acb7f154af0e6ba1a6734e7234f6cd25aff7191e3fecc6448103b7e9
20250219_170332.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250219,filename_capture_date,66f3c84eda0158efc9f360f0f2fef304407b51642af5401159c496e25382f359
20250219_170341.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,39a6d7062c251b256551c8ad1269a6d41b4f07ac16007189664553ef9f28c5cf
20250219_170346.jpg,Pothole,pothole,1,COCO pothole category presence,20250219,filename_capture_date,a00b67f8cda2044080f9d8784946b081c5b7cda571d920cab675ab0e66c15fe5
20250219_170509.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,054856e0102724d6ef7d495a705f376ed3e943e2f6c20f1a2627f832ec0e149a
20250219_170513.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,97b536606345b2e83526a2d3cb1cde08ea0d1cab7bf2a2384e9e919a81314f9a
20250219_170526.jpg,Pothole,pothole,1,COCO pothole category presence,20250219,filename_capture_date,2f5f765e566542f6dfd7d517088fc9cf7889578bcbf01adc8b19f545b6679564
20250219_170531.jpg,Pothole,pothole,1,COCO pothole category presence,20250219,filename_capture_date,a3218aa2e2627a700cf58b978193b920f26e351135708a7f03a40b08673ee8d6
20250219_170541.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,a2302197a794e512123999d54d8a34b9a82c2169daa26d3164610a9868eaebdf
20250219_170545.jpg,Pothole,pothole,3,COCO pothole category presence,20250219,filename_capture_date,e15ab24a49573a0967ce203a4bcfa252bff23384aeaa921b65366c03a4c01955
20250219_170556.jpg,Pothole,pothole,4,COCO pothole category presence,20250219,filename_capture_date,d6715cd71d367e72a7849e53a328010b44356b2a107957d0133b19184eced965
20250219_170603.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250219,filename_capture_date,e7beecd02e9ec48c841da362fc15a174c21503603c4ad204bb6a0f718a2f19f2
20250219_170613.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,e81ab3d4787fc08d61a0d6d1e40894196e3ec68d639a7ded1f5469410840128a
20250219_170619.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250219,filename_capture_date,fe8f103b8c7e9e63060100d4be442aeff5574568259a828ab6896022f33e2133
20250219_170828.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,ccfc298464a918390a6e98eb76ef65c3d7ab33d52548aa294acd95824da19939
20250219_170838.jpg,Pothole,pothole,4,COCO pothole category presence,20250219,filename_capture_date,84e64260491f9d0391c28285aa212a087843d549acb332478144d3f2a7ba7574
20250219_170858.jpg,Pothole,pothole,2,COCO pothole category presence,20250219,filename_capture_date,4ec76d57f8da2aed4439681886148dc30658fe80e727261df08abebf7123bd69
20250219_170909.jpg,Pothole,pothole,1,COCO pothole category presence,20250219,filename_capture_date,d45550e07ee89db99cde41dc415ff50f51b80c36dc32bb727d8209241bf41ad7
20250219_171056.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250219,filename_capture_date,e6739e06aa8e267b66776a763ec92fbd110fc1e678ec83effcf8a21ef64363fc
20250223_104730.jpg,Pothole,pothole,4,COCO pothole category presence,20250223,filename_capture_date,92b0b6d67e525d58c41e6b60f8bd8742ebb6a3a7ba9e706ec5f57fd65bab427b
20250223_104743.jpg,Pothole,pothole,3,COCO pothole category presence,20250223,filename_capture_date,a480f05d3a8afaf39b23188f26eadbea78bd7a60fc2ef5dec67dd7e863b47d29
20250223_104750.jpg,Pothole,pothole,3,COCO pothole category presence,20250223,filename_capture_date,888d7012c218d8a8902d2f50b176f6044d0ef6f4cab70debadc158fcb511bbaa
20250223_143815.jpg,Pothole,crack|pothole,7,COCO pothole category presence,20250223,filename_capture_date,fb77e85d26da2cebffc0596199f15112ee17a9e1a0e0cb81018c0ee1424d7d82
20250223_143826.jpg,Pothole,pothole,1,COCO pothole category presence,20250223,filename_capture_date,5b4bbb57718814936da5290eb0c97a8f9d0b99d889392d96dc2c738f8ad107d1
20250223_143834.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250223,filename_capture_date,60123542ebb202e3751daa814142b9109289436ef9944a19df6679626fa2131d
20250223_143847.jpg,Pothole,crack|pothole,7,COCO pothole category presence,20250223,filename_capture_date,f3ea20353b6bc0411e9492833e0f88eb1f8c3e4b27e04a47c16599bbc8b78800
20250223_143902.jpg,Pothole,pothole,1,COCO pothole category presence,20250223,filename_capture_date,9f94defc54828e03e56677db12902f7d260a7bddfc9d857c97bb40773404c941
20250223_143908.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250223,filename_capture_date,d0fac5643ed543f61d866f1053784a6ecedbec452d7d61a5b958bc512aac159b
20250223_143917.jpg,Pothole,crack|pothole,13,COCO pothole category presence,20250223,filename_capture_date,c6c7dc2e51d6f87e732a2a2c958297d289fd1534dff6d243dc3594f945058bcb
20250223_143928.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250223,filename_capture_date,96eb4740c167c56641aff4a42da1c0e6d8f8dff173afc31f16677d40d1d06588
20250223_143943.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,fb5032c8006afb9e4d4fbcfb7b06eb712e2877331e7adbb59ff46e74bcf13aba
20250223_143954.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,25bfc69818a19fb114cd3bec99cf1fe9c187f3f11233fc76d74d9ff4a22a15b0
20250223_143958.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,290d63c8deb11523d49d886de2fafa3070c4f5f6f472535b925cde51f6080bec
20250223_144012.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250223,filename_capture_date,91abee54a8ae3ba1ca58ff7fc2a8d6f51df151f894c52029896507af108f2f28
20250223_144019.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250223,filename_capture_date,666c1b03224fb3b1c4dcf2bcba9fbdd4746fba1e3f1837df73007345eb389717
20250223_144025.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250223,filename_capture_date,dca1e2dda6878e79a419b886a826ebfcb96fba600e0035ab40f9123beed42c94
20250223_144041.jpg,Pothole,crack|pothole,11,COCO pothole category presence,20250223,filename_capture_date,d0d82e8de4a501ae3fe4b36a4f51f01998b7a0a5032bb0da63b7e44f7993b669
20250223_144121.jpg,Pothole,crack|pothole,7,COCO pothole category presence,20250223,filename_capture_date,5062c98e3c91f4aaa6df77178a09b76f6d784c5b9c01848617ca170f4c827278
20250223_144138.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250223,filename_capture_date,c6ffcffc2b5b88dededfd8e811863491bf53226321685d351e5bedc05c6b8841
20250223_144145.jpg,Pothole,crack|pothole,7,COCO pothole category presence,20250223,filename_capture_date,851f13687d4e2b0df6063397ed98338229263255eef1569ef41f7b633df508b7
20250223_144154.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,0daab364f0f1a0c2a3f82e0c5f95510b958c8b5ed780f7cf06338fc4cc949558
20250223_144159.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250223,filename_capture_date,9bfef4a434123467c8d81fec20272b9961eec0b732339f9689be7705df685a34
20250223_144234.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,040995ccc42be317dbf004522d9d9d5123b7cb63c86d45787e994f26205b3e96
20250223_144242.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250223,filename_capture_date,bdc39c04592ed4a6443827e477bc0180801d85948a2eb042b15dd44ceebfc7a2
20250223_144246.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250223,filename_capture_date,fbe628b8e258770a1005fcc2571e76840590653831a938c9bdb2823a22d77b2d
20250223_144304.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,54d82c63db4ce914dd242af0b197191fca80d56486beb7ca7e72abf3c4f92652
20250223_144310.jpg,Pothole,crack|pothole,6,COCO pothole category presence,20250223,filename_capture_date,accd1385d6d329152f0b9123b831a32f84a3ecf7385fecafb7b842b7d002b97c
20250223_144352.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250223,filename_capture_date,132996a692060d783b898d66904c3287345359cd134376402e5525b79b403f3b
20250223_144821.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,fe41764ef21523d9f81f76466b2e220865c9033cff03e862c705d048be761d6d
20250223_144828.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,3fb0c850b0e368ac12f1e96f01fa71b70d0d7e68a205dde88f414799110f8e86
20250223_144836.jpg,Pothole,crack|pothole,4,COCO pothole category presence,20250223,filename_capture_date,ae348f343c361fc3131ad0f664d515daf2d7bd4a8030a3aea9b64520f3834094
20250223_144843.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,dc93b77e79a69e50b7d05e1dd0b9e0381cd782bb19fc41b4a13c89ce0b782e7a
20250223_144853.jpg,Pothole,crack|pothole,5,COCO pothole category presence,20250223,filename_capture_date,20035e9d4c420bdebe128f1c67adf30051aa5dd4f4571720ddf071b8e963c04b
20250223_144906.jpg,Pothole,crack|pothole,2,COCO pothole category presence,20250223,filename_capture_date,2696b235619c08e4a7e2d66a1dc689a77de6f41ce0aacfcf5e6d0e5b40b2c4e4
20250223_144911.jpg,Pothole,crack|pothole,3,COCO pothole category presence,20250223,filename_capture_date,67a965b601e7a3e1d502988116a1bee77d07ac504392ac83440364dd74130c14
20250223_144934.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,7e1f3a22facd1a8f2fa03809a9e75785b9aa0c5d6b9c84a33028e315b6bffd71
20250223_144944.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,4b7f101bd6381d8ab060905d7a39556111344a46b89a49216437ff431d784707
20250223_144948.jpg,No_pothole,crack,1,COCO pothole category presence,20250223,filename_capture_date,06ffbe6f305f6a8b52240e41e3a0d58889aacbd9904a6e40c164542e548646ae
vlcsnap-00001.jpg,No_pothole,manhole,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,60214d471bc8f3e6b4ad0268d149ab650d8eb3bb3df08e71017c38f7f9540ea9
vlcsnap-00002.jpg,Pothole,manhole|pothole,4,COCO pothole category presence,unknown_capture_group,missing_capture_date,fc5a1b862d965f94c4d99ceb6d810bdc7ca611b9369a17a130fa37889a8a483c
vlcsnap-00003.jpg,No_pothole,manhole,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,92152d5a3d45c0bdf7c4d71fd2663df04b4d9e9de9c2ee19e0bc290cc42773ee
vlcsnap-00004.jpg,No_pothole,manhole,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,2f60922e4fc4c12419ce65800db839871b79ec13a8821384b88cb8a059cfd539
vlcsnap-00005.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,faa0c23b76028119d06a73617ab20032b1d9ec4e7b9ff71622c9d5b65079c152
vlcsnap-00006.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,31f1c2984ed56b7db073ce08a3a355b351a0c98f133aaf0f56d920ca2b303bbe
vlcsnap-00007.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,bb27db687763bee2da996103d22b0454fd067636fbd999dfcd24081befe12618
vlcsnap-00008.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,a61c367703b4bd5fae02ea966b037b1a0e5d484ce5fca9d1cab52975578f6058
vlcsnap-00009.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,afc1d6d68c44c4ecc206443da952f562350fbdf5145100468f0cc64f2b8aaaf5
vlcsnap-00010.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,e24f1c84b29723e3d7d7809c9267b9ff10bb34bf890c4354394daa05996b3870
vlcsnap-00011.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,faa587a841c88b22c1d4ee288956303995cb91acbf1befb830874a11692dd872
vlcsnap-00012.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,e3655e977f9ad9b2c4c1b782ca068492546d95b30615d5bdbc1163b7e199683a
vlcsnap-00013.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,81beb940e944141aa8064b3ff2ee4e002e6ce3c8515d2e8512c152046cbd7eef
vlcsnap-00014.jpg,No_pothole,crack|manhole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,9f56fc5e8a09058bdded4070688c4a679a75f2df251a5f8053889e8f2eb6bf05
vlcsnap-00015.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,9bdcdf6e640b0c9983446ab1c01423ce2ac6154eedbb71fbbcb6994142f1f509
vlcsnap-00016.jpg,No_pothole,crack,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,4379c8ce3da11c6db22e749eb4d4c0699a8f564737078cbf8fb4b9ed3ba96318
vlcsnap-00017.jpg,Pothole,crack|manhole|pothole,5,COCO pothole category presence,unknown_capture_group,missing_capture_date,cf4059ff3143bc724f4115638fb2c39f21b6b20f3a84ff9895ac038de57d33a1
vlcsnap-00018.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,1d6f10c9d1f20760f20660778c49d25055accf0e40cafc7e875082ea969cd3da
vlcsnap-00019.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,10f3bba156f18b233307bb602650fafddc0f25c9f971cb27720d8f28f35500f6
vlcsnap-00020.jpg,No_pothole,crack,4,COCO pothole category presence,unknown_capture_group,missing_capture_date,ba6eeff44d72768308d3b0f7ca17ca0c7ba8fdfa4b115babce39535bb1ad05d9
vlcsnap-00021.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,5d3df955751dfb077396b728e657e488f0369ca182f257612c85a624b5d485f1
vlcsnap-00022.jpg,No_pothole,crack,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,0482cff3133393c9e7aa9be5dffd851ac895f3230b010c66df40b31153464aa1
vlcsnap-00023.jpg,No_pothole,crack,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,43564a7b533614d23ff057c9318885b41e017b3d1c3415821b4a77a63c169330
vlcsnap-00024.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,4dc40f2ef0f1e73d3aa5f1ae32390927bc7090d30ae6180ff87306cad517f684
vlcsnap-00025.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,806cecb66b864222a6e51cf6be6f61f2af22021bfb92bdfc61d2176b41a71ff0
vlcsnap-00026.jpg,No_pothole,crack,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,2946c0f5bca41eaf200faf62964217fdb2165a5541c0a6af7a484d123787a9e8
vlcsnap-00027.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,685c1ad446c54f5653590e1f31b8d063c657d3037e1cc6d1e1b5e2194d32cbb8
vlcsnap-00028.jpg,No_pothole,crack,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,830df58dc7a2d6fbd96c96518c9967c0e74319600f7b616f92c946e1c915d94a
vlcsnap-00029.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,c46dc11506ebefe1ffdf245bb142d4f01206203216da0eafe1db81585fe877b9
vlcsnap-00030.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,4b485e8c560f8945fcd9274eaf0a18f0012851542d653178beea5323afdf45f4
vlcsnap-00031.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,09163d3830a4ce39c227cb1e21f1a39c1a71f4b980795b0ec49a5cc6e80a22ad
vlcsnap-00032.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,4bd9e4354636d9d9d5ccfdb37d844ba0d8c08c08246cf7a3c75f5fe69f920edb
vlcsnap-00033.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,67dfeba511856e0e4796f340e1b804faf9a600e0f41706c5d5d1b46319b8a2fe
vlcsnap-00034.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,f229ebab5c1805436164b3da133f57cf570d6b8af8ec45e35cc695125562b4c3
vlcsnap-00035.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,62cb4640a9d7d693791f79902f2f5379166fecacfaa27a93774ad116bf737340
vlcsnap-00036.jpg,No_pothole,crack,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,94525391ccac7a35575805e9c8a08e0fb6267f92906fb43f0955adc18d7435d8
vlcsnap-00037.jpg,Pothole,crack|manhole|pothole,4,COCO pothole category presence,unknown_capture_group,missing_capture_date,d7ac338ad3973ed002c0b9adfab3063978c021802c7d554989715a73ac364b21
vlcsnap-00038.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,ef975e267286a1cb5ca11ca5242affc2be6e6deb8c6013e133e7de9c1833f2f4
vlcsnap-00039.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,2be92c00bd2c83ee701c058045e2a4d20dcd2e73472ebeacadd4e2bbddcbff25
vlcsnap-00040.jpg,Pothole,crack|manhole|pothole,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,b92f5fd382ed64b8573f38f43ce3588c956dad22fa2c69c929946539ea5f711d
vlcsnap-00041.jpg,No_pothole,crack|manhole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,550b4b7d9a78150e0600716c6a26cc3727f7adee41f034afbaf0e6d3d3cfd29a
vlcsnap-00042.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,87106c31be0e5d2cc80d24327494b7dad0d9baf0c05dece5cd126faf029b57b1
vlcsnap-00044.jpg,No_pothole,crack|manhole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,0edf26712de3bdd65973dbdadaaf57318e99e7a8ae4ab9e0475d45c8b7f5bcba
vlcsnap-00045.jpg,Pothole,crack|pothole,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,e933715d6850761b4a012f779a598d71ae84382440b223fa18e33816718f98e7
vlcsnap-00046.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,f60db9d0d027c7f87ee46cfc47818a13c8942e0ce1eb0587c3f88cd679caa9f1
vlcsnap-00047.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,b0eaa8319ffd1d7050f76b2b05364f52614f9e3e310c8bb60b6f7029095fe1bc
vlcsnap-00048.jpg,Pothole,crack|pothole,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,9e7576f2239e0d8f54abd992b28dd984134c237c57019fe110bb4bba0fe222eb
vlcsnap-00049.jpg,Pothole,crack|pothole,3,COCO pothole category presence,unknown_capture_group,missing_capture_date,379c38b0f5c9b491a91715d472fe7f5e4255b0a385693f35cb971889d104f184
vlcsnap-00050.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,8fd6f6571a23f13bdebe4a9c5419a616c5391b5dd09cd2133594d72b3207c594
vlcsnap-00051.jpg,Pothole,crack|pothole,2,COCO pothole category presence,unknown_capture_group,missing_capture_date,c4301de67e59e775f5f999e59b97d2dfbdf53e0015cba3c5abe36d26d180d7c3
vlcsnap-00052.jpg,No_pothole,crack,1,COCO pothole category presence,unknown_capture_group,missing_capture_date,274af5249d2bed575be81b88c32f359a3821078dc3937a7cf9613320bbf2f1c6
