review_id,image_id,source_dataset,source_url,original_source_label,shadow_present,human_decision,reviewer_notes,similarity_score,surface_type,surface_quality,official_train,width,height,resolution_decision,file_size_bytes,sha256,relative_image_path,user_id,captured_at,split_group_id,training_status
SH-R2-C030,179819791791115,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.77473,asphalt,excellent,True,1024,768,eligible,132845,ba0e627126f547cf6143dbb790c301d119d6feae1e48d650739025264a4e9bdd,data/raw/v2/streetsurfacevis/s_1024/179819791791115.jpg,104058601953691,1699190257449,streetsurfacevis::179819791791115,excluded_from_shadow_pool
SH-R2-C031,310745784134112,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.772933,asphalt,excellent,False,1024,576,eligible,120766,66046d2220a999c4c7d0e57017c8355dc8959a48c7946be2e65195800afb00dd,data/raw/v2/streetsurfacevis/s_1024/310745784134112.jpg,100562292188203,1621107848238,streetsurfacevis::310745784134112,approved_shadow_candidate_not_final_split
SH-R2-C032,1518787851915135,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.772681,asphalt,excellent,True,1024,576,eligible,176772,16c75fb07069ccbc5cbd1690d00bcbcdbbe2a3f35bbdd4658f6f7ad418cc8751,data/raw/v2/streetsurfacevis/s_1024/1518787851915135.jpg,100926758817659,1663918139637,streetsurfacevis::1518787851915135,approved_shadow_candidate_not_final_split
SH-R2-C033,1951242921716100,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.772594,asphalt,excellent,True,1024,768,eligible,122517,2052106f21efe1a0ffcd87c630d52d9985b546c837fa4930dbfecb3c55ede0f3,data/raw/v2/streetsurfacevis/s_1024/1951242921716100.jpg,108954524668583,1480757010000,streetsurfacevis::1951242921716100,excluded_from_shadow_pool
SH-R2-C034,118679946942391,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.772054,asphalt,excellent,True,1024,768,eligible,232880,29cbd10368ede17e445cfaf3534b42564c4678a50cdcff6f8b06ff94000b2893,data/raw/v2/streetsurfacevis/s_1024/118679946942391.jpg,100474358864037,1618507040276,streetsurfacevis::118679946942391,excluded_from_shadow_pool
SH-R2-C035,373517124516992,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.771958,asphalt,excellent,False,1024,576,eligible,117384,da5f6a9aaa8e61b69f8f0693382f10f9b365782a1646c69882dd3b34715c7e56,data/raw/v2/streetsurfacevis/s_1024/373517124516992.jpg,100562292188203,1634491469510,streetsurfacevis::373517124516992,excluded_from_shadow_pool
SH-R2-C036,956362611886219,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.771145,asphalt,excellent,True,1024,768,eligible,219201,8b96479f39ea89802122e3535c988cc0fda38316edbdfae553e5b645a555221b,data/raw/v2/streetsurfacevis/s_1024/956362611886219.jpg,100474358864037,1628425938404,streetsurfacevis::956362611886219,approved_shadow_candidate_not_final_split
SH-R2-C037,409167770877989,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.770292,asphalt,excellent,True,1024,768,eligible,157567,31435193805543f07a43be57791a8e68d3cac0d048455d4eaf228684701c576c,data/raw/v2/streetsurfacevis/s_1024/409167770877989.jpg,100232345559807,1635231071243,streetsurfacevis::409167770877989,excluded_from_shadow_pool
SH-R2-C038,204913651447887,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.770282,asphalt,excellent,True,1024,768,eligible,183592,7cbc2c8e4e56a46750d6d01af4ac666789b1f915321bf99e1d6ab2474eb720db,data/raw/v2/streetsurfacevis/s_1024/204913651447887.jpg,110756067822823,1591102466350,streetsurfacevis::204913651447887,excluded_from_shadow_pool
SH-R2-C039,657850198623869,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.767667,asphalt,excellent,True,1024,573,eligible,87137,c7b8147e03e5a4c51e46095e6fdd78a947892ddb44f5c971b027f12036279921,data/raw/v2/streetsurfacevis/s_1024/657850198623869.jpg,103080845264750,1650214172560,streetsurfacevis::657850198623869,approved_shadow_candidate_not_final_split
SH-R2-C040,1070284307000174,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.767593,asphalt,excellent,True,1024,768,eligible,161782,8860655752f1081234874ddc3e6807734aad611594e378e2230de63623da3e5d,data/raw/v2/streetsurfacevis/s_1024/1070284307000174.jpg,106087394964047,1667234862000,streetsurfacevis::1070284307000174,excluded_from_shadow_pool
SH-R2-C041,2994014337508968,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.765126,asphalt,excellent,True,1024,768,eligible,118610,69ce2e799ce6cb7a9ada564ed1c56c5206ac7e890bc5de71b09d173cf139f93a,data/raw/v2/streetsurfacevis/s_1024/2994014337508968.jpg,100474358864037,1472587738000,streetsurfacevis::2994014337508968,excluded_from_shadow_pool
SH-R2-C042,494654009116788,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.764965,asphalt,excellent,True,1023,575,eligible,126111,29951f9ad3d47b78768956e77e742173be0f702c44eaf0a08ea2358bf263c514,data/raw/v2/streetsurfacevis/s_1024/494654009116788.jpg,103078715264357,1654362150502,streetsurfacevis::494654009116788,excluded_from_shadow_pool
SH-R2-C043,495540371638099,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.764163,asphalt,excellent,True,1024,768,eligible,144822,2d8294b3f227eeb17ae1f83098df7df3f95de9a247c42d5e423e1c3d906d882a,data/raw/v2/streetsurfacevis/s_1024/495540371638099.jpg,102103825368055,1568900181000,streetsurfacevis::495540371638099,approved_shadow_candidate_not_final_split
SH-R2-C044,2913680268880834,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.76267,asphalt,excellent,True,1024,768,eligible,83292,289be6410076b4c7d3665eee16ec114b6fb4ead8274e09cfe87ce2e842f9ed47,data/raw/v2/streetsurfacevis/s_1024/2913680268880834.jpg,108800001353809,1568468456234,streetsurfacevis::2913680268880834,approved_shadow_candidate_not_final_split
SH-R2-C045,1912678515558699,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.762513,asphalt,excellent,True,1024,768,eligible,141627,008c6eaf1952b3f0a219ad11b3e09c723d35e8b961f0ddf6ff7e30683034e439,data/raw/v2/streetsurfacevis/s_1024/1912678515558699.jpg,100232345559807,1592393593000,streetsurfacevis::1912678515558699,approved_shadow_candidate_not_final_split
SH-R2-C046,299423584975253,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,Yes,Keep,,0.761811,asphalt,excellent,True,1024,768,eligible,148476,e09f79bed3318d5665ca60546fa01e67a0596d1bf3a8699b44538a2e316c044a,data/raw/v2/streetsurfacevis/s_1024/299423584975253.jpg,101106178803146,1554648874774,streetsurfacevis::299423584975253,approved_shadow_candidate_not_final_split
SH-R2-C047,923339835172387,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.76037,asphalt,excellent,True,1023,614,eligible,113924,4f528c76c377869bc0c1326ec9e4edc90bce41288ab5ad3a9ef65674fb53c574,data/raw/v2/streetsurfacevis/s_1024/923339835172387.jpg,101587278753997,1495628479591,streetsurfacevis::923339835172387,excluded_from_shadow_pool
SH-R2-C048,171101224903399,StreetSurfaceVis_s_1024,https://zenodo.org/records/11449977,Normal_asphalt,No,Exclude,,0.758961,asphalt,excellent,True,1024,768,eligible,165324,2735153d28dcf827741d326199ef709287370a9eae5370c0f8370ce27300deb4,data/raw/v2/streetsurfacevis/s_1024/171101224903399.jpg,100562292188203,1458565270428,streetsurfacevis::171101224903399,excluded_from_shadow_pool
